id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1025,450,139,35,35,456.0,152.0,1.0061078071594238,0.9931840300559998,0,0,512,512,RBC
1,904,473,41,33,33,488.0,56.0,1.0057001113891602,0.9900990128517152,0,0,512,512,RBC
2,956,323,478,32,33,328.0,504.0,1.0055841207504272,0.9885655045509338,0,0,512,512,RBC
3,1117,433,29,36,37,456.0,40.0,1.0053621530532837,0.987522304058075,0,0,512,512,RBC
4,1082,260,10,33,42,264.0,24.0,1.0044889450073242,0.989880383014679,0,0,512,512,RBC
5,707,236,0,32,25,248.0,8.0,1.003973126411438,0.9831697344779968,0,0,512,512,RBC
6,977,470,0,31,36,488.0,24.0,1.0035622119903564,0.9867616891860962,0,0,512,512,RBC
7,735,437,0,30,26,440.0,8.0,1.0030498504638672,0.9878542423248292,0,0,512,512,RBC
8,1084,284,301,34,37,312.0,312.0,1.0026330947875977,0.9917203187942504,0,0,512,512,RBC
9,1044,337,180,33,39,360.0,216.0,1.0023562908172607,0.9923591017723083,0,0,512,512,RBC
10,926,273,56,31,35,296.0,72.0,1.0021332502365112,0.9956896305084229,0,0,512,512,RBC
11,1165,39,141,35,42,40.0,152.0,1.0018733739852903,0.9795918464660645,0,0,512,512,RBC
12,1015,300,121,37,32,328.0,120.0,1.0017088651657104,0.9824047088623048,0,0,512,512,RBC
13,1281,477,260,34,44,488.0,264.0,1.0013319253921509,0.9852598905563354,0,0,512,512,RBC
14,1037,325,248,35,34,344.0,248.0,1.0012975931167605,0.990393877029419,0,0,512,512,RBC
15,1038,406,130,33,38,424.0,136.0,1.00114643573761,0.9866028428077698,0,0,512,512,RBC
16,1142,210,448,31,45,232.0,456.0,1.0010820627212524,0.9895379543304444,0,0,512,512,RBC
17,658,300,0,34,22,312.0,8.0,1.000907063484192,0.9909228682518004,0,0,512,512,RBC
18,1127,420,233,35,38,424.0,264.0,1.0003857612609863,0.9911738634109496,0,0,512,512,RBC
19,1100,144,280,32,41,168.0,312.0,1.0000852346420288,0.989120602607727,0,0,512,512,RBC
20,969,369,53,33,36,376.0,72.0,0.9995951056480408,0.9845995903015136,0,0,512,512,RBC
21,1226,119,237,34,46,120.0,264.0,0.9994951486587524,0.983818769454956,0,0,512,512,RBC
22,988,103,342,34,35,136.0,360.0,0.999427855014801,0.9899396300315856,0,0,512,512,RBC
23,1041,285,474,34,37,296.0,504.0,0.9993796944618224,0.9875597953796388,0,0,512,512,RBC
24,1035,446,276,32,40,456.0,296.0,0.99935382604599,0.9875239729881288,0,0,512,512,RBC
25,1181,473,385,34,44,488.0,392.0,0.999093234539032,0.9840067625045776,0,0,512,512,RBC
26,1066,169,453,34,38,168.0,472.0,0.998100221157074,0.9943872690200806,0,0,512,512,RBC
27,795,203,246,31,31,216.0,248.0,0.9977408051490784,0.9874686598777772,0,0,512,512,RBC
28,1066,52,227,33,39,72.0,264.0,0.9977213740348816,0.991604506969452,0,0,512,512,RBC
29,1118,1,224,36,38,8.0,248.0,0.9976733922958374,0.980461835861206,0,0,512,512,RBC
30,969,373,420,33,35,376.0,440.0,0.9974774718284608,0.989722490310669,0,0,512,512,RBC
31,906,101,468,32,34,120.0,472.0,0.9973010420799256,0.9825518131256104,0,0,512,512,RBC
32,1247,243,337,34,44,264.0,376.0,0.9972547292709352,0.9951884746551514,0,0,512,512,RBC
33,1036,432,448,31,43,456.0,488.0,0.9969894289970398,0.9856184124946594,0,0,512,512,RBC
34,1089,155,60,29,44,168.0,72.0,0.9966921806335448,0.9881386756896972,0,0,512,512,RBC
35,1061,250,448,36,36,280.0,456.0,0.9965768456459044,0.99154931306839,0,0,512,512,RBC
36,972,386,468,30,40,408.0,504.0,0.9962472319602966,0.988706350326538,0,0,512,512,RBC
37,1115,176,313,31,42,184.0,328.0,0.9961297512054444,0.9866666793823242,0,0,512,512,RBC
38,914,0,396,27,38,24.0,424.0,0.9959527850151062,0.9901853799819946,0,0,512,512,RBC
39,1000,441,403,34,35,456.0,408.0,0.9957537055015564,0.984189748764038,0,0,512,512,RBC
40,976,198,406,32,36,200.0,424.0,0.9954131245613098,0.9918450713157654,0,0,512,512,RBC
41,1014,480,166,30,40,488.0,184.0,0.99537193775177,0.9921414256095886,0,0,512,512,RBC
42,1125,433,436,73,39,488.0,472.0,0.9950276017189026,0.9779735803604126,0,0,512,512,RBC
43,980,193,281,33,37,200.0,312.0,0.9947333931922911,0.9908629655838012,0,0,512,512,RBC
44,1078,289,159,35,37,296.0,168.0,0.9943791031837464,0.9916974306106568,0,0,512,512,RBC
45,1097,473,436,33,39,488.0,456.0,0.993982195854187,0.9900362491607666,0,0,512,512,RBC
46,1119,144,326,30,46,152.0,360.0,0.9939196705818176,0.9849157333374025,0,0,512,512,RBC
47,368,498,123,13,35,504.0,152.0,0.9938557147979736,0.9838709831237792,0,0,512,512,RBC
48,303,501,78,10,37,504.0,88.0,0.9937390685081482,0.983660101890564,0,0,512,512,RBC
49,1020,101,421,34,36,120.0,424.0,0.9937235116958618,0.9951028227806092,0,0,512,512,RBC
50,1233,395,285,34,45,408.0,328.0,0.9934107065200806,0.9855189323425292,0,0,512,512,RBC
51,975,428,175,34,37,440.0,200.0,0.9933784604072572,0.9877924919128418,0,0,512,512,RBC
52,1068,32,462,38,34,40.0,472.0,0.9933404922485352,0.9814643263816832,0,0,512,512,RBC
53,1114,13,430,36,39,40.0,440.0,0.9933056235313416,0.9901521801948548,0,0,512,512,RBC
54,981,338,69,31,37,344.0,88.0,0.9929162859916688,0.9908814430236816,0,0,512,512,RBC
55,885,76,86,29,38,88.0,88.0,0.992236316204071,0.9954904317855836,0,0,512,512,RBC
56,626,0,252,19,41,8.0,280.0,0.9918726086616516,0.9904761910438538,0,0,512,512,RBC
57,1031,234,412,32,39,264.0,424.0,0.9917678236961364,0.992285430431366,0,0,512,512,RBC
