id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1130,113,477,38,34,152,488,1.004961371,0.987676084,0,0,512,512,RBC
1,1106,239,312,35,39,248,344,1.003624439,0.988319874,0,0,512,512,RBC
2,1010,92,124,37,33,120,152,1.002942085,0.992110431,0,0,512,512,RBC
3,1046,354,165,31,41,376,200,1.002466679,0.987630844,0,0,512,512,RBC
4,1147,204,86,38,36,216,120,1.002273083,0.992167115,0,0,512,512,RBC
5,1297,458,250,42,38,472,264,1.001759768,0.984732807,0,0,512,512,RBC
6,975,60,32,34,35,88,56,1.001601934,0.991845071,0,0,512,512,RBC
7,865,141,0,40,25,152,24,1.001594305,0.994233012,0,0,512,512,RBC
8,1170,154,388,37,39,168,392,1.001565933,0.98811543,0,0,512,512,RBC
9,822,485,317,26,35,488,328,1.001366615,0.996354818,0,0,512,512,RBC
10,1165,179,149,40,35,200,184,1.000921726,0.994017065,0,0,512,512,RBC
11,1115,159,24,38,36,168,56,1.000725627,0.993733227,0,0,512,512,RBC
12,1104,28,16,37,37,40,40,1.000156999,0.991891921,0,0,512,512,RBC
13,960,437,373,33,36,456,392,0.999699771,0.988589227,0,0,512,512,RBC
14,1222,258,456,38,39,264,472,0.999583542,0.987814784,0,0,512,512,RBC
15,911,51,481,34,30,56,488,0.999544382,0.99561882,0,0,512,512,RBC
16,1123,68,318,38,36,72,344,0.999533832,0.985008836,0,0,512,512,RBC
17,829,77,0,38,25,88,8,0.999528289,0.993990362,0,0,512,512,RBC
18,842,0,162,28,34,8,168,0.999332786,0.98937428,0,0,512,512,RBC
19,992,139,232,39,30,168,232,0.99916023,0.991943598,0,0,512,512,RBC
20,1032,305,144,40,33,312,168,0.999062419,0.987463832,0,0,512,512,RBC
21,1081,116,18,37,36,152,40,0.998739362,0.985321105,0,0,512,512,RBC
22,1114,440,118,41,34,440,136,0.998676777,0.993733227,0,0,512,512,RBC
23,917,410,95,32,34,424,104,0.998405039,0.989154041,0,0,512,512,RBC
24,11088,286,223,152,165,360,344,0.998146057,0.978774607,0,0,512,512,
25,1006,217,127,34,35,232,136,0.998072207,0.989141166,0,0,512,512,RBC
26,1131,422,167,39,35,440,168,0.998045862,0.984196663,0,0,512,512,RBC
27,1127,116,401,38,35,120,424,0.998007119,0.985878229,0,0,512,512,RBC
28,917,227,362,35,32,232,376,0.997820318,0.992407799,0,0,512,512,RBC
29,1114,276,88,43,31,296,120,0.997744381,0.982222199,0,0,512,512,RBC
30,1062,342,56,37,33,344,72,0.997720301,0.989690721,0,0,512,512,RBC
31,947,115,363,33,34,120,376,0.997717321,0.994731307,0,0,512,512,RBC
32,1114,300,397,39,35,312,424,0.997582376,0.989266574,0,0,512,512,RBC
33,986,289,12,34,35,296,40,0.997260988,0.99292928,0,0,512,512,RBC
34,1164,251,174,39,36,264,200,0.997055709,0.991460264,0,0,512,512,RBC
35,1168,186,50,41,36,200,56,0.997025311,0.991474867,0,0,512,512,RBC
36,1016,72,64,39,34,104,72,0.99679786,0.98828125,0,0,512,512,RBC
37,1007,240,420,38,33,248,440,0.996277511,0.992094874,0,0,512,512,RBC
38,1143,424,224,42,34,440,232,0.996222317,0.992146611,0,0,512,512,RBC
39,988,129,67,36,33,152,72,0.995918095,0.992922127,0,0,512,512,RBC
40,1095,128,439,38,34,136,456,0.995845973,0.992720664,0,0,512,512,RBC
41,839,115,158,30,33,120,168,0.995842636,0.988137603,0,0,512,512,RBC
42,874,482,424,29,38,504,456,0.995774806,0.982993186,0,0,512,512,RBC
43,1090,340,94,37,35,360,120,0.995745361,0.991788328,0,0,512,512,RBC
44,1088,344,482,44,29,360,504,0.995703757,0.989963531,0,0,512,512,RBC
45,658,486,227,25,31,488,248,0.995413601,0.989441931,0,0,512,512,RBC
46,1011,398,200,42,33,408,216,0.995351493,0.98624754,0,0,512,512,RBC
47,1139,232,206,39,37,248,216,0.99505204,0.994746089,0,0,512,512,RBC
48,509,33,0,43,14,56,8,0.994801223,0.992172182,0,0,512,512,RBC
49,1071,208,392,40,32,248,408,0.994375467,0.988847613,0,0,512,512,RBC
50,1164,162,184,37,38,168,216,0.994282603,0.99314481,0,0,512,512,RBC
51,1018,254,130,32,39,264,152,0.993845761,0.987329423,0,0,512,512,RBC
52,911,81,424,32,36,104,440,0.993717253,0.986928105,0,0,512,512,RBC
53,880,313,301,31,32,328,312,0.993620098,0.98204267,0,0,512,512,RBC
54,1060,128,193,36,39,152,200,0.993543923,0.983177543,0,0,512,512,RBC
55,1041,51,442,36,35,56,456,0.993473232,0.990448892,0,0,512,512,RBC
56,1091,389,127,39,35,392,136,0.993401706,0.989945173,0,0,512,512,RBC
57,1070,37,145,38,34,56,152,0.993375242,0.986111104,0,0,512,512,RBC
58,1144,274,298,36,37,280,328,0.993237436,0.980172396,0,0,512,512,RBC
59,1011,364,417,39,32,392,440,0.992916048,0.994077027,0,0,512,512,RBC
60,896,102,87,33,33,120,120,0.99239409,0.9911111,0,0,512,512,RBC
61,948,278,337,40,31,296,360,0.992338121,0.982273221,0,0,512,512,RBC
62,415,0,0,15,30,8,24,0.99214226,0.990430593,0,0,512,512,RBC
63,953,200,427,36,31,216,440,0.992105544,0.988493741,0,0,512,512,RBC
64,570,491,382,20,36,504,392,0.991895854,0.991289198,0,0,512,512,RBC
65,1026,81,211,41,32,104,216,0.991586149,0.988360822,0,0,512,512,RBC
66,423,194,0,36,15,200,8,0.991462231,0.979020953,0,0,512,512,RBC
67,1063,390,167,31,40,408,184,0.990963757,0.980465114,0,0,512,512,RBC
68,1232,74,362,38,40,88,376,0.990499556,0.989499211,0,0,512,512,RBC
69,1034,22,423,35,36,24,440,0.990336001,0.997101426,0,0,512,512,RBC
70,970,445,441,34,35,456,456,0.99016118,0.98973304,0,0,512,512,RBC
71,711,344,205,37,28,376,232,0.990137517,0.986033499,0,0,512,512,RBC
72,396,0,199,16,30,8,216,0.989949167,0.984924614,0,0,512,512,RBC
73,956,417,409,37,32,440,440,0.989947259,0.988565505,0,0,512,512,RBC
74,422,0,127,15,33,8,136,0.989715993,0.992941201,0,0,512,512,RBC
75,1048,26,178,39,33,56,184,0.989532471,0.992395461,0,0,512,512,RBC
76,1077,0,387,38,37,24,424,0.989493608,0.985212564,0,0,512,512,RBC
77,937,203,188,32,36,216,216,0.9890576,0.990466118,0,0,512,512,RBC
78,1060,296,265,44,32,312,280,0.988908529,0.985060692,0,0,512,512,RBC
79,356,306,0,35,13,312,8,0.98852092,0.98888886,0,0,512,512,RBC
80,1189,395,436,43,38,408,440,0.988469481,0.989966571,0,0,512,512,RBC
81,982,224,469,36,33,248,488,0.987467945,0.979818344,0,0,512,512,RBC
82,1004,282,121,37,34,312,120,0.986927807,0.984220922,0,0,512,512,RBC
83,591,0,422,18,37,8,424,0.986078322,0.993254662,0,0,512,512,RBC
84,1127,65,183,46,34,88,184,0.985278249,0.986749113,0,0,512,512,RBC
85,617,323,117,27,27,328,120,0.984328389,0.982343495,0,0,512,512,RBC
86,899,79,150,32,35,104,184,0.98426491,0.988925815,0,0,512,512,RBC
87,391,145,284,25,19,152,296,0.983683228,0.98984772,0,0,512,512,RBC
88,953,418,468,36,32,440,488,0.983672738,0.983315945,0,0,512,512,RBC
89,1060,43,343,37,40,56,360,0.983271778,0.976700842,0,0,512,512,RBC
90,811,381,92,26,34,392,104,0.982729733,0.992619932,0,0,512,512,RBC
91,2272,224,456,72,46,232,488,0.980974317,0.984272599,0,0,512,512,RBC
92,866,30,375,33,32,40,376,0.98051101,0.990815163,0,0,512,512,RBC
93,425,403,497,39,14,408,504,0.980177939,0.988317728,0,0,512,512,RBC
94,307,499,457,12,31,504,472,0.976589739,0.993506491,0,0,512,512,RBC
95,248954,0,0,511,511,264,408,0.975518465,0.95256412,0,0,512,512,RBC
96,1388,33,0,82,25,88,8,0.973483801,0.972301126,0,0,512,512,RBC
97,2141,28,16,66,51,72,40,0.973093271,0.975542247,0,0,512,512,RBC
98,1726,0,127,28,102,8,152,0.97102201,0.966420054,0,0,512,512,RBC
99,223,233,503,33,8,248,504,0.970351517,0.991071403,0,0,512,512,
100,1122,0,387,38,70,8,392,0.968646646,0.963414609,0,0,512,512,RBC
101,1010,397,441,82,35,456,456,0.966008306,0.951149404,0,0,512,512,RBC
102,309,279,443,26,16,296,456,0.965509295,0.965189874,0,0,512,512,RBC
103,375,316,370,28,18,328,376,0.961294591,0.96605742,0,0,512,512,RBC
104,2040,51,424,62,53,56,472,0.960480928,0.96216476,0,0,512,512,RBC
