id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1013,0,52,32,36,24,72,1.003213286,0.994094491,0,0,512,512,RBC
1,949,317,0,36,30,344,24,1.00315547,0.990585744,0,0,512,512,RBC
2,1056,257,138,35,36,264,168,1.003103971,0.986804903,0,0,512,512,RBC
3,1162,103,353,38,36,104,360,1.002919316,0.991408944,0,0,512,512,RBC
4,1106,6,93,39,36,40,104,1.002571225,0.987443924,0,0,512,512,RBC
5,1141,150,461,38,37,168,472,1.002489328,0.986038387,0,0,512,512,RBC
6,1013,386,215,34,36,392,232,1.002038956,0.989247322,0,0,512,512,RBC
7,935,89,277,34,33,104,280,1.001376152,0.98829788,0,0,512,512,RBC
8,1226,132,43,37,41,136,56,1.001324296,0.991056919,0,0,512,512,RBC
9,1157,85,426,37,39,88,440,1.001154661,0.990525424,0,0,512,512,RBC
10,1051,387,172,35,37,392,200,1.000881314,0.988647103,0,0,512,512,RBC
11,1120,38,388,35,39,72,408,1.000828743,0.990239561,0,0,512,512,RBC
12,1026,91,229,36,34,104,264,1.000730276,0.986460328,0,0,512,512,RBC
14,756,408,143,30,31,408,152,1.000551105,0.989445925,0,0,512,512,RBC
15,1129,413,393,36,37,440,424,1.000442863,0.991181672,0,0,512,512,RBC
16,1083,200,290,36,35,216,296,1.00037384,0.983501375,0,0,512,512,RBC
17,912,188,56,34,32,216,72,1.000360131,0.989082992,0,0,512,512,RBC
18,1240,231,315,39,39,232,328,1.000141144,0.993569136,0,0,512,512,RBC
19,1124,312,265,37,36,312,280,1.000115991,0.990282714,0,0,512,512,RBC
20,761,0,379,27,31,24,392,1.000068545,0.989542484,0,0,512,512,RBC
21,1186,53,292,38,39,56,312,1.000063181,0.987416089,0,0,512,512,RBC
22,1077,23,128,37,36,24,152,1.000052452,0.991674364,0,0,512,512,RBC
23,1081,452,352,37,36,456,376,0.999802172,0.990766406,0,0,512,512,RBC
24,761,455,0,30,28,472,24,0.999731123,0.989528775,0,0,512,512,RBC
25,1380,351,61,40,45,376,104,0.999665022,0.987734497,0,0,512,512,WBC
26,1016,281,444,34,37,296,456,0.999579132,0.987267375,0,0,512,512,RBC
27,863,232,213,32,33,248,216,0.999472201,0.986206889,0,0,512,512,RBC
28,933,364,142,33,34,376,152,0.999441683,0.99465239,0,0,512,512,RBC
29,1080,411,30,38,34,440,56,0.999404848,0.99170506,0,0,512,512,RBC
30,1114,81,118,35,38,104,152,0.999132931,0.990169823,0,0,512,512,RBC
31,1003,133,319,34,36,152,328,0.999100864,0.985177875,0,0,512,512,RBC
32,903,359,23,34,31,360,40,0.999091446,0.993377507,0,0,512,512,RBC
33,746,106,0,35,24,120,24,0.998972118,0.99465239,0,0,512,512,RBC
34,1027,289,227,35,35,296,248,0.998924315,0.988383353,0,0,512,512,RBC
35,1008,144,107,34,35,168,136,0.998611629,0.987204731,0,0,512,512,RBC
36,991,420,106,34,37,424,120,0.998404086,0.988966882,0,0,512,512,RBC
37,948,290,125,36,34,296,136,0.998219609,0.982254684,0,0,512,512,RBC
38,1000,461,160,36,33,472,168,0.997970581,0.990039825,0,0,512,512,RBC
39,1061,169,243,37,36,200,264,0.997946262,0.986866772,0,0,512,512,RBC
40,919,327,177,33,34,360,200,0.997876704,0.984897494,0,0,512,512,RBC
41,918,419,69,34,32,424,88,0.99776262,0.99242425,0,0,512,512,RBC
42,991,197,217,33,37,200,232,0.997708678,0.990945697,0,0,512,512,RBC
43,1025,77,160,37,34,104,184,0.997673094,0.9873541,0,0,512,512,RBC
44,968,176,180,36,33,184,200,0.997633457,0.991769552,0,0,512,512,RBC
45,831,401,0,36,25,424,24,0.99761349,0.98679471,0,0,512,512,RBC
46,1150,243,177,38,37,280,200,0.997488141,0.988773763,0,0,512,512,RBC
47,938,282,368,34,33,296,376,0.99738723,0.995744705,0,0,512,512,RBC
48,1133,243,430,37,38,248,440,0.997336328,0.988586485,0,0,512,512,RBC
49,940,187,379,34,34,200,392,0.997291028,0.985216498,0,0,512,512,RBC
50,1076,274,44,36,37,280,56,0.997235537,0.987084866,0,0,512,512,RBC
51,1079,239,22,36,37,248,24,0.996815503,0.991666675,0,0,512,512,RBC
52,595,121,490,33,21,152,504,0.996784866,0.996644318,0,0,512,512,RBC
53,868,308,101,36,29,344,120,0.996748567,0.995402277,0,0,512,512,RBC
54,900,375,107,35,34,376,120,0.996362507,0.992239475,0,0,512,512,RBC
55,1099,344,222,38,35,360,248,0.996346295,0.987330317,0,0,512,512,RBC
56,1128,209,348,38,37,216,360,0.99629873,0.991173863,0,0,512,512,RBC
57,1003,230,385,36,34,264,392,0.996042907,0.994047642,0,0,512,512,RBC
58,981,477,199,34,35,488,232,0.995989323,0.985872865,0,0,512,512,RBC
59,1249,407,332,39,40,408,344,0.995840013,0.991249025,0,0,512,512,RBC
