id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,892,483,113,28,36,504.0,120.0,0.9990448951721193,0.9899441599845886,0,0,512,512,RBC
1,1232,239,267,40,36,248.0,280.0,0.9984374642372132,0.9846278429031372,0,0,512,512,RBC
2,970,381,226,35,34,392.0,232.0,0.9970999360084534,0.9907692074775696,0,0,512,512,RBC
3,852,254,483,34,28,264.0,488.0,0.9968207478523254,0.9930070042610168,0,0,512,512,RBC
4,1031,339,9,34,36,344.0,40.0,0.9960983991622924,0.9855072498321532,0,0,512,512,RBC
5,1011,381,221,68,39,392.0,248.0,0.995752453804016,0.9765625,0,0,512,512,RBC
6,1215,55,246,42,35,88.0,280.0,0.9954151511192322,0.9852095246315002,0,0,512,512,RBC
7,842,272,222,37,28,280.0,248.0,0.995142698287964,0.987043559551239,0,0,512,512,RBC
8,828,397,48,30,33,424.0,72.0,0.9947335720062256,0.9927797913551332,0,0,512,512,RBC
9,1846,126,47,73,35,168.0,56.0,0.9946094751358032,0.9706196784973145,0,0,512,512,RBC
10,690,185,488,34,23,216.0,504.0,0.994461715221405,0.9841498732566832,0,0,512,512,RBC
11,932,268,4,33,34,296.0,24.0,0.9944507479667664,0.9872068166732788,0,0,512,512,RBC
12,984,428,25,37,32,456.0,56.0,0.9943463802337646,0.9858585596084596,0,0,512,512,RBC
13,999,243,32,35,36,248.0,56.0,0.993962585926056,0.9890764355659484,0,0,512,512,RBC
14,960,480,215,31,35,488.0,216.0,0.9939412474632264,0.9845041036605836,0,0,512,512,RBC
15,588,490,254,21,31,504.0,264.0,0.9937933087348938,0.9966044425964355,0,0,512,512,RBC
16,807,370,74,31,31,376.0,88.0,0.9937779307365416,0.9876998662948608,0,0,512,512,RBC
17,861,165,47,34,31,168.0,56.0,0.9936224818229676,0.9907514452934264,0,0,512,512,RBC
18,651,487,42,24,31,488.0,56.0,0.9935765266418456,0.9892802238464355,0,0,512,512,RBC
19,998,319,219,35,34,344.0,248.0,0.9931482672691344,0.9860419034957886,0,0,512,512,RBC
20,946,90,129,35,33,120.0,152.0,0.993008315563202,0.9915878176689148,0,0,512,512,RBC
21,499,493,5,18,32,504.0,24.0,0.9927295446395874,0.9900596141815186,0,0,512,512,RBC
22,682,488,154,23,33,488.0,168.0,0.9926992058753968,0.9941520690917968,0,0,512,512,RBC
23,966,7,201,33,36,8.0,216.0,0.9926322102546692,0.9856410026550292,0,0,512,512,RBC
24,952,327,77,32,34,328.0,88.0,0.9925816655158995,0.9937106966972352,0,0,512,512,RBC
25,927,380,5,35,32,408.0,24.0,0.992495894432068,0.9839743375778198,0,0,512,512,RBC
26,910,457,185,35,32,472.0,216.0,0.9923941493034364,0.9824753403663636,0,0,512,512,RBC
27,964,35,172,37,32,56.0,200.0,0.9920335412025452,0.9814241528511048,0,0,512,512,RBC
28,744,140,455,31,29,168.0,472.0,0.9919191002845764,0.9813829660415648,0,0,512,512,RBC
29,953,110,12,36,35,136.0,40.0,0.9918805956840516,0.9927007555961608,0,0,512,512,RBC
30,967,128,145,36,33,136.0,168.0,0.9915687441825868,0.9876670241355896,0,0,512,512,RBC
31,917,3,460,32,35,24.0,472.0,0.9914340376853944,0.9795037508010864,0,0,512,512,RBC
32,706,0,315,25,32,8.0,328.0,0.9914209246635436,0.983263611793518,0,0,512,512,RBC
33,969,68,194,36,33,72.0,200.0,0.9913887977600098,0.9907407164573668,0,0,512,512,RBC
34,958,33,413,34,34,56.0,440.0,0.9912593960762024,0.9854469895362854,0,0,512,512,RBC
35,970,108,474,34,35,136.0,488.0,0.9909526705741882,0.983556032180786,0,0,512,512,RBC
36,916,287,73,36,31,312.0,104.0,0.9909418225288392,0.9827027320861816,0,0,512,512,RBC
37,988,287,454,38,31,296.0,456.0,0.9908939599990844,0.9849397540092468,0,0,512,512,RBC
38,630,490,466,21,34,504.0,488.0,0.990203320980072,0.9889415502548218,0,0,512,512,RBC
39,869,181,210,32,32,200.0,216.0,0.9901419281959534,0.980637788772583,0,0,512,512,RBC
40,890,70,445,33,32,104.0,456.0,0.9901133179664612,0.991051435470581,0,0,512,512,RBC
41,879,223,459,35,30,248.0,472.0,0.9900962710380554,0.9853603839874268,0,0,512,512,RBC
42,921,132,268,34,33,136.0,280.0,0.9899882078170776,0.987055003643036,0,0,512,512,RBC
43,876,322,319,33,32,328.0,344.0,0.9897703528404236,0.9885975122451782,0,0,512,512,RBC
44,887,302,289,32,33,312.0,296.0,0.989745795726776,0.992152452468872,0,0,512,512,RBC
45,851,149,236,33,31,152.0,248.0,0.9896387457847596,0.9918224215507508,0,0,512,512,RBC
46,930,226,105,40,28,248.0,104.0,0.989508092403412,0.9861111044883728,0,0,512,512,RBC
47,855,286,333,32,32,312.0,344.0,0.9894327521324158,0.9860464930534364,0,0,512,512,RBC
48,755,255,159,30,30,264.0,184.0,0.9893362522125244,0.985602080821991,0,0,512,512,RBC
49,849,380,480,31,31,392.0,488.0,0.9892967343330384,0.982537806034088,0,0,512,512,RBC
50,1021,458,57,33,37,472.0,72.0,0.9892933964729308,0.9863680601119996,0,0,512,512,RBC
51,959,350,170,33,35,376.0,200.0,0.9892696738243104,0.976313054561615,0,0,512,512,RBC
52,996,224,67,37,33,232.0,88.0,0.9891566038131714,0.9870646595954896,0,0,512,512,RBC
53,1038,5,142,39,31,40.0,152.0,0.9891441464424132,0.9894737005233764,0,0,512,512,RBC
54,813,247,357,33,29,248.0,376.0,0.9890834093093872,0.9852579832077026,0,0,512,512,RBC
55,918,94,273,34,33,120.0,296.0,0.9888510704040528,0.9816612601280212,0,0,512,512,RBC
56,881,8,35,31,34,24.0,40.0,0.9887222051620485,0.9808988571166992,0,0,512,512,RBC
57,908,127,49,33,33,136.0,72.0,0.9886156916618348,0.9771490693092346,0,0,512,512,RBC
58,776,239,190,32,29,248.0,216.0,0.9886125326156616,0.985897421836853,0,0,512,512,RBC
59,856,246,308,33,31,248.0,312.0,0.9885663390159608,0.9883585572242736,0,0,512,512,RBC
60,775,346,472,30,32,360.0,488.0,0.9884433150291444,0.9909909963607788,0,0,512,512,RBC
61,1086,213,6,36,36,232.0,40.0,0.9883862137794496,0.9799087047576904,0,0,512,512,RBC
62,1010,166,292,35,35,168.0,312.0,0.9883678555488586,0.9881539940834044,0,0,512,512,RBC
63,1035,68,95,34,37,72.0,120.0,0.9883556962013244,0.9865384697914124,0,0,512,512,RBC
64,777,307,30,31,30,328.0,56.0,0.9882637858390808,0.991037130355835,0,0,512,512,RBC
65,1056,26,81,39,33,56.0,88.0,0.988097608089447,0.9849482774734496,0,0,512,512,RBC
66,827,74,22,33,31,104.0,40.0,0.9880937933921814,0.9880095720291138,0,0,512,512,RBC
67,717,336,133,30,29,344.0,152.0,0.9880706667900084,0.9875346422195436,0,0,512,512,RBC
68,795,246,424,30,31,248.0,440.0,0.9879224896430968,0.9899623394012452,0,0,512,512,RBC
69,874,85,166,36,29,88.0,184.0,0.9878783822059632,0.9885844588279724,0,0,512,512,RBC
70,1875,445,112,66,37,456.0,136.0,0.9877375364303588,0.9731296300888062,0,0,512,512,RBC
71,803,293,182,31,32,296.0,200.0,0.9875267148017884,0.9814814925193788,0,0,512,512,RBC
