id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,699,303,487,33,24,328.0,488.0,0.9981224536895752,0.9858155846595764,0,0,512,512,RBC
1,606,374,0,31,22,392.0,8.0,0.998100996017456,0.9868852496147156,0,0,512,512,RBC
2,1046,364,471,34,36,392.0,472.0,0.9967733025550842,0.9885931611061096,0,0,512,512,RBC
3,892,278,4,33,33,280.0,24.0,0.996280074119568,0.9876957535743712,0,0,512,512,RBC
4,882,479,260,32,34,488.0,264.0,0.995698630809784,0.9864864945411682,0,0,512,512,RBC
5,1030,424,150,36,35,424.0,168.0,0.9953561425209044,0.9893410801887512,0,0,512,512,RBC
6,707,488,155,23,34,488.0,168.0,0.9951335787773132,0.99717915058136,0,0,512,512,RBC
7,857,14,10,31,32,40.0,40.0,0.9943563938140868,0.9918604493141174,0,0,512,512,RBC
8,908,247,269,33,33,248.0,280.0,0.9943251013755798,0.9879518151283264,0,0,512,512,RBC
9,1111,444,339,36,37,456.0,360.0,0.9942880272865297,0.987511157989502,0,0,512,512,RBC
10,1023,255,97,39,32,280.0,120.0,0.9931483268737792,0.988304078578949,0,0,512,512,RBC
11,1128,181,44,35,38,216.0,72.0,0.993053674697876,0.9893993139266968,0,0,512,512,RBC
12,1095,161,391,37,36,168.0,392.0,0.9926232695579528,0.97826087474823,0,0,512,512,RBC
13,1028,276,56,32,39,280.0,72.0,0.9925788044929504,0.9893924593925476,0,0,512,512,RBC
14,1031,27,480,38,31,56.0,488.0,0.9925312995910645,0.9836381077766418,0,0,512,512,RBC
15,1006,199,425,37,34,232.0,456.0,0.992465078830719,0.9831849932670592,0,0,512,512,RBC
16,1134,223,393,38,36,248.0,392.0,0.9924594163894652,0.9894551634788512,0,0,512,512,RBC
17,959,93,194,37,32,120.0,216.0,0.992436945438385,0.9865285158157348,0,0,512,512,RBC
18,893,247,469,33,33,248.0,488.0,0.9923202991485596,0.9877232313156128,0,0,512,512,RBC
19,861,205,296,31,34,232.0,312.0,0.99231618642807,0.993047535419464,0,0,512,512,RBC
20,859,372,173,33,32,392.0,200.0,0.9923023581504822,0.9815242290496826,0,0,512,512,RBC
21,957,203,249,36,33,232.0,280.0,0.9920510053634644,0.9927007555961608,0,0,512,512,RBC
22,884,461,305,33,33,472.0,312.0,0.9919385313987732,0.9831838607788086,0,0,512,512,RBC
