id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,941,132,381,36,32,136,392,1.00681603,0.993650794,0,0,512,512,RBC
1,968,99,367,32,38,120,376,1.005298853,0.98971194,0,0,512,512,RBC
2,1217,293,118,38,39,296,136,1.004519701,0.993448019,0,0,512,512,RBC
3,1002,349,132,33,37,360,136,1.003354192,0.988071561,0,0,512,512,RBC
4,521,75,493,35,18,104,504,1.002418518,0.994252861,0,0,512,512,RBC
5,908,0,120,29,36,24,152,1.002313256,0.983570635,0,0,512,512,RBC
6,907,325,223,34,33,344,232,1.001243353,0.983660102,0,0,512,512,RBC
7,1020,10,184,39,32,24,216,1.001069546,0.989278734,0,0,512,512,RBC
8,780,230,488,38,23,264,504,1.001026034,0.993622422,0,0,512,512,RBC
9,823,0,373,27,33,24,392,1.001021862,0.989130437,0,0,512,512,RBC
10,636,148,0,36,20,184,8,1.00066638,0.9921875,0,0,512,512,RBC
11,1173,12,336,40,36,40,344,1.000658512,0.992346942,0,0,512,512,RBC
12,1142,47,351,35,42,72,360,1.000583768,0.986945152,0,0,512,512,RBC
13,1090,8,460,37,36,40,488,1.000416994,0.988138676,0,0,512,512,RBC
14,1058,182,119,35,37,184,136,1.000362396,0.989642203,0,0,512,512,RBC
15,884,285,160,33,33,296,184,1.00024271,0.986471236,0,0,512,512,RBC
16,965,102,257,34,34,120,264,1.000170827,0.985596716,0,0,512,512,RBC
17,1019,375,104,34,37,376,120,1.000024557,0.990253389,0,0,512,512,RBC
18,975,110,430,33,35,120,440,0.999687493,0.981688678,0,0,512,512,RBC
19,1098,161,203,37,38,184,232,0.999638319,0.989110708,0,0,512,512,RBC
20,818,488,141,23,39,488,168,0.99949342,0.991463423,0,0,512,512,RBC
21,946,61,425,34,33,88,440,0.999116182,0.989484727,0,0,512,512,RBC
22,1099,42,37,36,38,72,56,0.999089956,0.988192558,0,0,512,512,RBC
23,1022,24,254,37,34,56,264,0.998930633,0.988292694,0,0,512,512,RBC
24,974,46,107,34,36,72,136,0.9988873,0.98677516,0,0,512,512,RBC
25,1017,203,82,33,36,216,104,0.998764336,0.989236772,0,0,512,512,RBC
26,928,404,157,33,33,408,168,0.998656094,0.991416335,0,0,512,512,RBC
27,1097,249,191,36,37,280,200,0.998632252,0.983666062,0,0,512,512,RBC
28,1055,133,37,36,36,136,56,0.998551846,0.989612818,0,0,512,512,RBC
29,867,215,46,32,32,216,56,0.998497069,0.993095517,0,0,512,512,RBC
30,809,241,12,30,33,264,40,0.998368442,0.991368651,0,0,512,512,RBC
31,1064,73,215,35,37,104,232,0.998066127,0.987827718,0,0,512,512,RBC
32,1047,87,117,37,36,88,136,0.998011172,0.990512311,0,0,512,512,RBC
33,1106,180,236,37,38,216,264,0.997894228,0.990090072,0,0,512,512,RBC
34,1065,256,93,36,37,264,120,0.997887492,0.991588771,0,0,512,512,RBC
35,940,20,147,35,33,24,168,0.997835636,0.988347471,0,0,512,512,RBC
36,974,444,10,34,35,456,40,0.997793853,0.989785492,0,0,512,512,RBC
37,998,18,218,37,33,56,232,0.997647703,0.993013978,0,0,512,512,RBC
38,906,20,0,33,31,40,24,0.997600853,0.991218448,0,0,512,512,RBC
39,518,265,0,34,18,280,8,0.997466385,0.988505721,0,0,512,512,RBC
40,1079,15,411,39,35,24,424,0.997354805,0.992619932,0,0,512,512,RBC
41,891,284,17,33,33,312,40,0.997313321,0.988826811,0,0,512,512,RBC
42,947,284,288,34,33,312,296,0.997268498,0.990536273,0,0,512,512,RBC
43,1132,172,24,37,37,184,56,0.997242987,0.991212666,0,0,512,512,RBC
44,1011,50,281,36,34,56,296,0.99710542,0.990138054,0,0,512,512,RBC
45,950,297,240,34,36,312,248,0.996960819,0.983333349,0,0,512,512,RBC
46,975,195,161,33,35,200,184,0.996928394,0.990825713,0,0,512,512,RBC
47,917,249,153,33,33,264,168,0.9965958,0.986970663,0,0,512,512,RBC
48,994,61,163,36,34,88,184,0.996316791,0.986041903,0,0,512,512,RBC
49,1094,397,198,36,36,424,200,0.996250331,0.991795778,0,0,512,512,RBC
50,1083,63,315,34,38,88,344,0.996208489,0.983531594,0,0,512,512,RBC
51,1112,217,448,35,38,232,472,0.996129334,0.98747766,0,0,512,512,RBC
52,1026,165,411,37,36,200,440,0.99609524,0.987403095,0,0,512,512,RBC
53,923,265,355,33,33,280,360,0.996093333,0.990301728,0,0,512,512,RBC
54,1002,120,85,34,36,120,104,0.995999277,0.987103164,0,0,512,512,RBC
55,825,172,71,31,33,184,88,0.99593097,0.984356225,0,0,512,512,RBC
56,1093,226,397,36,37,232,424,0.99587518,0.983710408,0,0,512,512,RBC
57,1090,375,354,36,37,392,376,0.995775282,0.982711554,0,0,512,512,RBC
58,956,308,78,31,37,312,104,0.995728254,0.985477149,0,0,512,512,RBC
59,897,429,258,32,34,440,264,0.995720923,0.98781836,0,0,512,512,RBC
60,991,158,279,35,35,168,280,0.995639861,0.986960888,0,0,512,512,RBC
61,955,439,209,33,34,456,216,0.995613694,0.988541663,0,0,512,512,RBC
62,899,317,36,30,35,328,72,0.995446324,0.992230833,0,0,512,512,RBC
63,986,196,310,36,33,232,328,0.995249212,0.985872865,0,0,512,512,RBC
64,705,0,308,25,32,24,328,0.995197356,0.995756745,0,0,512,512,RBC
65,895,99,182,30,35,120,216,0.995052397,0.985587597,0,0,512,512,RBC
66,577,0,428,19,34,8,456,0.994948447,0.991364419,0,0,512,512,RBC
67,972,437,388,35,34,456,392,0.994857609,0.99079752,0,0,512,512,RBC
68,910,444,49,33,32,456,56,0.994762897,0.988004386,0,0,512,512,RBC
69,905,466,266,32,34,472,280,0.994622707,0.992299259,0,0,512,512,RBC
70,886,95,48,32,33,120,72,0.994618833,0.985458612,0,0,512,512,RBC
71,988,150,137,32,38,152,152,0.994521439,0.986934662,0,0,512,512,RBC
72,868,259,242,30,34,264,248,0.994374096,0.989678919,0,0,512,512,RBC
73,1080,70,16,38,36,72,40,0.99426198,0.977106214,0,0,512,512,RBC
74,961,59,462,38,29,88,472,0.994076431,0.991718411,0,0,512,512,RBC
76,1006,326,319,35,35,360,328,0.993708313,0.992079198,0,0,512,512,RBC
77,1045,360,413,35,36,376,424,0.993560195,0.980075896,0,0,512,512,RBC
78,971,110,145,35,34,136,168,0.993528187,0.99075973,0,0,512,512,RBC
