id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,757,6,490,44,21,8,504,1.004928231,0.985564291,0,0,512,512,RBC
1,1042,455,201,35,36,456,216,1.002787232,0.989493787,0,0,512,512,RBC
2,962,58,480,35,31,72,488,1.001997828,0.988671482,0,0,512,512,RBC
3,1003,114,24,33,36,136,56,1.00159657,0.986124873,0,0,512,512,RBC
4,804,438,0,33,28,456,24,1.001031518,0.993804216,0,0,512,512,RBC
5,1069,194,39,36,35,232,56,1.000477552,0.992544293,0,0,512,512,RBC
6,819,149,15,31,32,152,24,0.999958277,0.992700756,0,0,512,512,RBC
7,595,0,205,19,36,8,232,0.99962002,0.986688852,0,0,512,512,RBC
8,1086,335,144,40,35,344,152,0.999483407,0.993583858,0,0,512,512,RBC
9,685,0,253,22,35,8,280,0.999313176,0.988388956,0,0,512,512,RBC
10,1115,32,234,38,36,56,264,0.99923116,0.986619115,0,0,512,512,RBC
11,1121,420,253,38,37,424,264,0.999108016,0.993772268,0,0,512,512,RBC
12,647,267,0,36,21,296,8,0.999101818,0.993827164,0,0,512,512,RBC
13,959,342,213,35,33,360,216,0.998947084,0.983436882,0,0,512,512,RBC
14,1116,19,289,37,37,56,312,0.998843968,0.989314318,0,0,512,512,RBC
15,1063,112,182,34,36,120,184,0.998429835,0.993439555,0,0,512,512,RBC
16,1173,333,39,40,36,344,40,0.998292744,0.990662158,0,0,512,512,RBC
17,959,108,260,35,33,136,264,0.998245299,0.986556351,0,0,512,512,RBC
18,988,316,180,34,35,328,184,0.998065293,0.990918279,0,0,512,512,RBC
19,867,20,110,31,34,24,120,0.998010337,0.98627001,0,0,512,512,RBC
20,680,331,490,37,21,344,504,0.997891486,0.989751101,0,0,512,512,RBC
21,1027,246,17,35,35,280,24,0.997563422,0.991287529,0,0,512,512,RBC
22,1014,32,52,36,35,56,72,0.997495115,0.987242401,0,0,512,512,RBC
23,893,56,204,34,32,56,216,0.997486711,0.981153011,0,0,512,512,RBC
24,976,82,81,33,36,88,88,0.997429848,0.978723407,0,0,512,512,RBC
25,1075,326,294,37,36,344,296,0.997387052,0.983394861,0,0,512,512,RBC
26,932,54,134,33,34,56,152,0.997299016,0.995726466,0,0,512,512,RBC
27,828,40,169,29,35,56,168,0.997055233,0.992762387,0,0,512,512,RBC
28,1005,341,398,35,35,360,408,0.996506989,0.985192478,0,0,512,512,RBC
29,956,84,408,36,33,88,424,0.996468663,0.986472428,0,0,512,512,RBC
30,888,48,86,31,33,56,88,0.996441424,0.994382024,0,0,512,512,RBC
31,955,256,454,33,35,264,456,0.996309996,0.991675317,0,0,512,512,RBC
32,1052,315,112,35,37,344,136,0.996171892,0.990539253,0,0,512,512,RBC
33,973,383,457,34,34,408,488,0.99611026,0.992842555,0,0,512,512,RBC
34,1018,148,104,34,36,152,120,0.996049702,0.985394359,0,0,512,512,RBC
35,876,104,380,33,32,120,392,0.995972872,0.992036402,0,0,512,512,RBC
