id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1024,335,191,33,37,344.0,200.0,1.007613182067871,0.9902818202972412,0,0,512,512,RBC
1,1155,250,165,35,39,280.0,168.0,1.0074191093444824,0.9930915236473083,0,0,512,512,RBC
2,726,485,20,26,31,488.0,40.0,1.006367802619934,0.9931507110595704,0,0,512,512,RBC
3,1014,477,287,34,38,488.0,312.0,1.005820631980896,0.9901960492134094,0,0,512,512,RBC
4,889,259,0,31,32,264.0,24.0,1.0057636499404907,0.9932584166526794,0,0,512,512,RBC
5,1168,262,210,36,40,296.0,232.0,1.0045833587646484,0.9923273921012878,0,0,512,512,RBC
6,943,45,481,35,30,72.0,488.0,1.0044047832489014,0.9873417615890504,0,0,512,512,RBC
7,496,82,493,32,18,104.0,504.0,1.0042096376419067,0.9919678568840028,0,0,512,512,RBC
8,671,489,162,22,34,504.0,184.0,1.0041347742080688,0.9881129264831544,0,0,512,512,RBC
9,1112,426,33,35,39,440.0,40.0,1.0039461851119995,0.9910474419593812,0,0,512,512,RBC
10,1046,192,197,36,35,216.0,200.0,1.0035401582717896,0.9838709831237792,0,0,512,512,RBC
11,772,294,0,30,29,296.0,8.0,1.0035343170166016,0.9935400485992432,0,0,512,512,RBC
12,934,267,47,34,34,280.0,56.0,1.003435134887695,0.9862288236618042,0,0,512,512,RBC
13,993,257,104,33,40,280.0,136.0,1.0027920007705688,0.9890000224113464,0,0,512,512,RBC
14,1078,489,126,22,70,504.0,168.0,1.0026074647903442,0.9825206995010376,0,0,512,512,RBC
15,843,389,200,33,30,408.0,216.0,1.0024805068969729,0.99409681558609,0,0,512,512,RBC
16,1032,158,203,36,36,184.0,216.0,1.001880407333374,0.9884393215179444,0,0,512,512,RBC
17,890,254,467,32,34,264.0,472.0,1.0017882585525513,0.993281066417694,0,0,512,512,RBC
18,946,96,0,38,30,120.0,24.0,1.001711368560791,0.994731307029724,0,0,512,512,RBC
19,1013,160,14,36,35,168.0,24.0,1.001493215560913,0.9901671409606934,0,0,512,512,RBC
20,1182,342,374,33,45,344.0,408.0,1.0014618635177612,0.9865771532058716,0,0,512,512,RBC
21,1275,189,119,39,39,200.0,136.0,1.001081466674805,0.985981285572052,0,0,512,512,RBC
22,1066,330,275,36,36,360.0,280.0,1.0010579824447632,0.9888163805007936,0,0,512,512,RBC
23,854,372,358,29,35,376.0,376.0,1.0010579824447632,0.9929988384246826,0,0,512,512,RBC
24,928,437,180,30,37,456.0,216.0,1.0010476112365725,0.986066460609436,0,0,512,512,RBC
25,1257,388,235,36,44,408.0,280.0,1.000983953475952,0.9881047010421752,0,0,512,512,RBC
26,967,64,446,34,35,72.0,456.0,1.0008002519607544,0.9897330403327942,0,0,512,512,RBC
27,1006,225,22,36,33,248.0,56.0,1.000699162483215,0.9881423115730286,0,0,512,512,RBC
28,1248,388,19,38,40,392.0,40.0,1.0006499290466309,0.9856573939323424,0,0,512,512,RBC
29,1110,90,89,37,36,104.0,104.0,1.0004305839538574,0.989237666130066,0,0,512,512,RBC
30,1044,136,281,32,41,152.0,296.0,1.0000452995300293,0.9914122223854064,0,0,512,512,RBC
31,1010,350,309,33,37,360.0,312.0,0.9997913241386414,0.9872173070907592,0,0,512,512,RBC
32,1144,69,330,37,37,104.0,344.0,0.9997132420539856,0.990409791469574,0,0,512,512,RBC
33,1048,429,344,33,39,440.0,360.0,0.9996654391288756,0.9904852509498596,0,0,512,512,RBC
34,780,308,220,31,30,312.0,232.0,0.9994690418243408,0.9885350465774536,0,0,512,512,RBC
35,1100,72,372,33,37,72.0,392.0,0.9994282126426696,0.9882246255874634,0,0,512,512,RBC
36,964,111,399,32,36,120.0,408.0,0.9992209076881408,0.9937759041786194,0,0,512,512,RBC
37,1017,354,15,32,38,360.0,40.0,0.9991969466209412,0.9931507110595704,0,0,512,512,RBC
38,931,239,63,30,39,248.0,72.0,0.9991910457611084,0.9935829043388368,0,0,512,512,RBC
