id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1073,446,197,33,38,456.0,232.0,1.0152654647827148,0.9842592477798462,0,0,512,512,RBC
1,1099,196,260,36,38,216.0,280.0,1.0069737434387207,0.9882032871246338,0,0,512,512,RBC
2,1185,270,213,40,39,296.0,232.0,1.004228115081787,0.994940996170044,0,0,512,512,RBC
3,845,430,482,35,29,456.0,504.0,1.0031837224960327,0.9893993139266968,0,0,512,512,RBC
4,682,0,487,29,24,8.0,504.0,1.0030981302261353,0.9927007555961608,0,0,512,512,RBC
5,995,162,460,33,36,168.0,472.0,1.001854419708252,0.9870129823684692,0,0,512,512,RBC
6,912,333,7,34,33,344.0,40.0,1.001663088798523,0.9923580884933472,0,0,512,512,RBC
7,998,181,49,35,35,184.0,72.0,1.0016175508499146,0.9930070042610168,0,0,512,512,RBC
8,990,373,3,35,34,376.0,24.0,1.0015040636062622,0.991959810256958,0,0,512,512,RBC
9,1078,234,255,34,37,264.0,280.0,1.0014511346817017,0.9879962801933287,0,0,512,512,RBC
10,1096,269,256,33,38,280.0,264.0,1.001367211341858,0.9900271892547609,0,0,512,512,RBC
11,1088,52,40,35,38,56.0,56.0,1.0011141300201416,0.9881386756896972,0,0,512,512,RBC
12,965,261,0,40,28,264.0,8.0,1.0010032653808594,0.9927536249160768,0,0,512,512,RBC
13,959,169,195,35,34,200.0,216.0,1.000869631767273,0.9896480441093444,0,0,512,512,RBC
14,882,47,260,34,34,56.0,280.0,1.0007847547531128,0.9821029305458068,0,0,512,512,RBC
15,962,474,135,32,38,488.0,136.0,1.0006465911865234,0.9876288771629332,0,0,512,512,RBC
16,973,144,160,35,34,152.0,184.0,0.9996235966682434,0.9857434034347534,0,0,512,512,RBC
17,881,142,117,33,33,168.0,120.0,0.998965620994568,0.993212640285492,0,0,512,512,RBC
18,784,0,0,30,29,8.0,8.0,0.9988894462585448,0.9873096346855164,0,0,512,512,RBC
19,1025,60,179,36,36,88.0,200.0,0.9988780617713928,0.9883720874786376,0,0,512,512,RBC
20,1187,0,486,60,25,8.0,504.0,0.998847484588623,0.989084780216217,0,0,512,512,RBC
21,470,31,493,29,18,56.0,504.0,0.9984011054039,0.991525411605835,0,0,512,512,RBC
22,946,14,40,35,36,40.0,72.0,0.9981523156166076,0.9843096137046814,0,0,512,512,RBC
23,1049,347,147,38,34,360.0,152.0,0.9980266690254213,0.9923881888389589,0,0,512,512,RBC
24,1208,402,381,38,38,424.0,392.0,0.9979774355888368,0.9950454235076904,0,0,512,512,RBC
25,991,34,7,40,31,40.0,8.0,0.9977434277534484,0.9889447093009948,0,0,512,512,RBC
26,1020,429,427,37,34,440.0,456.0,0.997713565826416,0.9931507110595704,0,0,512,512,RBC
27,995,410,60,33,38,424.0,72.0,0.9976866841316224,0.9880120158195496,0,0,512,512,RBC
28,1010,379,106,34,37,408.0,136.0,0.9971640706062316,0.9872173070907592,0,0,512,512,RBC
29,1057,386,38,34,39,408.0,40.0,0.996874749660492,0.9905837774276732,0,0,512,512,RBC
30,1006,321,189,35,36,328.0,216.0,0.9966880679130554,0.9901087880134584,0,0,512,512,RBC
31,901,176,234,37,31,200.0,264.0,0.9965903162956238,0.9867987036705016,0,0,512,512,RBC
32,1136,164,89,39,39,168.0,104.0,0.9965025782585144,0.9886264204978944,0,0,512,512,RBC
33,1209,402,381,74,38,408.0,408.0,0.9963523745536804,0.9925925731658936,0,0,512,512,RBC
34,1040,212,89,33,39,232.0,104.0,0.996342122554779,0.987583577632904,0,0,512,512,RBC
35,1177,311,223,39,36,328.0,248.0,0.9957090020179749,0.994915246963501,0,0,512,512,RBC
36,1059,396,475,37,35,424.0,504.0,0.9956008195877076,0.9859022498130798,0,0,512,512,RBC
37,936,26,238,35,36,40.0,248.0,0.995419979095459,0.9914893507957458,0,0,512,512,RBC
38,887,482,208,29,35,488.0,232.0,0.9952214360237122,0.9887892603874208,0,0,512,512,RBC
39,1163,59,76,39,38,88.0,104.0,0.9950658679008484,0.9905821681022644,0,0,512,512,RBC
40,934,71,116,34,33,72.0,136.0,0.9949158430099488,0.990415334701538,0,0,512,512,RBC
41,1008,244,74,39,34,280.0,88.0,0.9948516488075256,0.9960474371910096,0,0,512,512,RBC
42,721,484,392,27,34,504.0,392.0,0.9947428107261658,0.9944674968719482,0,0,512,512,RBC
43,880,50,398,32,33,56.0,424.0,0.9943285584449768,0.9887133240699768,0,0,512,512,RBC
44,939,0,142,31,36,24.0,168.0,0.9942919611930848,0.988359808921814,0,0,512,512,RBC
45,1022,429,427,71,34,440.0,440.0,0.99426007270813,0.9845410585403442,0,0,512,512,RBC
46,1138,228,316,38,35,264.0,328.0,0.9940716624259948,0.9903593063354492,0,0,512,512,RBC
47,846,118,184,32,32,136.0,216.0,0.9940240383148192,0.9905882477760316,0,0,512,512,RBC
48,1041,186,356,34,40,200.0,360.0,0.9939245581626892,0.9913875460624696,0,0,512,512,RBC
49,1082,385,161,39,37,392.0,168.0,0.9938572645187378,0.9889807105064392,0,0,512,512,RBC
50,926,177,428,35,32,184.0,440.0,0.9936644434928894,0.993541419506073,0,0,512,512,RBC
51,939,197,464,31,37,200.0,472.0,0.9936226010322572,0.9946921467781068,0,0,512,512,RBC
52,796,15,104,32,30,40.0,120.0,0.9936047792434692,0.98751562833786,0,0,512,512,RBC
53,923,390,218,36,33,392.0,232.0,0.9929670691490172,0.9902912378311156,0,0,512,512,RBC
54,1002,29,429,35,37,40.0,456.0,0.9925082921981812,0.986124873161316,0,0,512,512,RBC
55,837,318,43,32,31,344.0,72.0,0.9924785494804382,0.9976105093955994,0,0,512,512,RBC
56,976,188,120,36,34,200.0,152.0,0.9918633699417114,0.994897961616516,0,0,512,512,RBC
57,617,46,361,25,29,56.0,376.0,0.9911636710166932,0.9871382713317872,0,0,512,512,RBC
58,1140,274,54,44,34,280.0,56.0,0.9911197423934937,0.9895379543304444,0,0,512,512,RBC
59,996,264,441,35,37,280.0,456.0,0.9910059571266174,0.9752230048179626,0,0,512,512,RBC
60,509,158,309,26,23,168.0,328.0,0.9906304478645324,0.990234375,0,0,512,512,RBC
61,1058,354,226,36,36,360.0,248.0,0.9896257519721984,0.9905749559402466,0,0,512,512,RBC
62,911,473,423,34,32,488.0,424.0,0.9889361262321472,0.9934354424476624,0,0,512,512,RBC
63,1034,88,191,30,46,104.0,200.0,0.9886383414268494,0.9818355441093444,0,0,512,512,RBC
64,1001,410,189,34,39,440.0,200.0,0.9882609248161316,0.9900596141815186,0,0,512,512,RBC
65,932,286,23,37,31,296.0,40.0,0.9880982041358948,0.9935622215270996,0,0,512,512,RBC
66,1004,227,454,35,34,248.0,488.0,0.9880036115646362,0.9890872836112976,0,0,512,512,RBC
