id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1075,183,470,35,37,200,472,1.007503867,0.987985194,0,0,512,512,RBC
1,973,232,384,33,35,248,392,1.004944205,0.990816355,0,0,512,512,RBC
2,921,70,432,30,35,88,440,1.00485599,0.990270257,0,0,512,512,RBC
3,1277,0,162,22,73,8,216,1.003746867,0.984423697,0,0,512,512,RBC
4,1066,283,248,41,35,312,280,1.003552318,0.991604507,0,0,512,512,RBC
5,901,14,61,32,34,40,72,1.0034374,0.991169989,0,0,512,512,RBC
6,628,0,162,21,36,8,168,1.002719283,0.984202206,0,0,512,512,RBC
7,3223,6,370,75,55,56,424,1.002598166,0.98858732,0,0,512,512,
8,975,230,299,34,35,248,312,1.00197041,0.986748219,0,0,512,512,RBC
9,959,379,36,36,32,408,56,1.001628518,0.992723465,0,0,512,512,RBC
10,948,139,123,33,35,152,136,1.00151825,0.993690848,0,0,512,512,RBC
11,936,261,311,34,34,264,328,1.001360536,0.989350379,0,0,512,512,RBC
12,1210,152,424,38,41,168,424,1.001258373,0.984375,0,0,512,512,RBC
13,1066,240,474,38,35,248,504,1.001136065,0.992530346,0,0,512,512,RBC
14,904,460,410,32,33,472,424,1.000930548,0.990099013,0,0,512,512,RBC
15,1023,201,255,32,38,216,264,1.000722766,0.989299595,0,0,512,512,RBC
16,1226,228,173,38,40,232,184,1.000722289,0.987044513,0,0,512,512,RBC
17,977,32,441,36,34,56,456,1.000095487,0.984725058,0,0,512,512,RBC
18,1207,357,149,41,35,360,168,1.000037074,0.993393898,0,0,512,512,RBC
19,1026,397,263,36,36,424,296,1.000015736,0.991236627,0,0,512,512,RBC
20,943,336,0,37,30,344,8,0.999885738,0.992608249,0,0,512,512,RBC
21,913,339,231,35,32,360,232,0.999799609,0.986928105,0,0,512,512,RBC
22,1135,314,293,38,37,328,328,0.999712169,0.994722962,0,0,512,512,RBC
23,1104,317,45,38,35,328,56,0.999576032,0.991877258,0,0,512,512,RBC
24,884,144,472,33,32,152,488,0.999066889,0.992108226,0,0,512,512,RBC
25,1219,174,396,39,42,184,408,0.999012351,0.986981273,0,0,512,512,RBC
26,1293,42,215,41,38,72,248,0.998858511,0.991518915,0,0,512,512,RBC
27,785,354,268,30,32,360,296,0.998588741,0.992376089,0,0,512,512,RBC
28,815,304,481,32,30,312,504,0.998544991,0.989024401,0,0,512,512,RBC
29,599,0,200,19,35,8,232,0.99811691,0.998330534,0,0,512,512,RBC
30,956,87,320,33,35,88,344,0.997940958,0.990615249,0,0,512,512,RBC
31,1000,254,403,40,34,280,408,0.997886479,0.992047727,0,0,512,512,RBC
32,715,70,0,33,23,104,8,0.997069418,0.994413435,0,0,512,512,RBC
33,1041,294,186,34,38,296,200,0.996999562,0.987559795,0,0,512,512,RBC
34,899,164,0,39,27,168,8,0.996971071,0.985587597,0,0,512,512,RBC
35,1152,399,348,30,47,424,392,0.996935546,0.996533811,0,0,512,512,RBC
36,1048,57,62,38,32,88,88,0.996604025,0.993326962,0,0,512,512,RBC
37,1207,173,131,39,39,184,136,0.996572316,0.989282787,0,0,512,512,RBC
38,1140,463,233,37,41,472,248,0.996359169,0.986038387,0,0,512,512,RBC
39,990,216,4,35,34,248,24,0.996324599,0.990963876,0,0,512,512,RBC
40,959,266,168,33,36,296,184,0.996163666,0.993756533,0,0,512,512,RBC
41,343,0,69,12,35,8,88,0.996158659,0.991279066,0,0,512,512,RBC
42,641,0,292,21,33,8,296,0.996035278,0.993798435,0,0,512,512,RBC
43,961,235,339,35,33,264,360,0.995982707,0.991726995,0,0,512,512,RBC
44,1063,314,331,41,37,344,344,0.995945036,0.987884462,0,0,512,512,RBC
45,1274,133,305,43,39,136,312,0.995796084,0.993740201,0,0,512,512,RBC
46,961,130,370,34,33,136,376,0.995160758,0.991709828,0,0,512,512,RBC
47,1149,70,277,39,36,72,296,0.994978845,0.993928909,0,0,512,512,RBC
48,839,288,337,33,34,296,360,0.994930565,0.991686463,0,0,512,512,RBC
49,905,355,307,31,36,360,312,0.99491328,0.992299259,0,0,512,512,RBC
