id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,638,0,472,19,38,8.0,472.0,1.0019105672836304,0.996865212917328,0,0,512,512,RBC
1,1062,437,18,33,38,456.0,56.0,1.0018293857574463,0.9850885272026062,0,0,512,512,RBC
2,1046,111,482,40,29,152.0,504.0,1.000943660736084,0.9923809766769408,0,0,512,512,RBC
3,974,24,89,31,37,24.0,104.0,1.000553846359253,0.9918200373649596,0,0,512,512,RBC
4,1084,278,2,35,37,280.0,8.0,1.0000312328338623,0.988990843296051,0,0,512,512,RBC
5,1070,432,322,35,37,440.0,344.0,0.9999253153800964,0.9925442934036256,0,0,512,512,RBC
6,1195,289,188,37,39,296.0,216.0,0.9996687173843384,0.9858568906784058,0,0,512,512,RBC
7,1271,473,26,35,46,504.0,56.0,0.9996270537376404,0.983593761920929,0,0,512,512,RBC
8,977,397,478,34,33,424.0,504.0,0.9994056820869446,0.9817073345184326,0,0,512,512,RBC
9,828,249,279,32,31,264.0,280.0,0.9988847374916076,0.9879952073097228,0,0,512,512,RBC
10,971,117,369,34,35,120.0,376.0,0.9988089203834534,0.9917948842048644,0,0,512,512,RBC
11,488,69,494,34,17,72.0,504.0,0.998765766620636,0.9898167252540588,0,0,512,512,RBC
12,1185,57,186,37,38,56.0,200.0,0.9984700679779052,0.9874266386032104,0,0,512,512,RBC
13,988,19,456,33,36,40.0,456.0,0.998325765132904,0.9909456968307496,0,0,512,512,RBC
14,1203,369,326,36,42,376.0,344.0,0.998005747795105,0.9900662302970886,0,0,512,512,RBC
15,946,239,0,35,30,264.0,8.0,0.9979001879692078,0.9915789365768432,0,0,512,512,RBC
16,753,486,206,25,34,488.0,216.0,0.997864067554474,0.9933862686157228,0,0,512,512,RBC
17,1037,479,324,31,41,504.0,360.0,0.997627317905426,0.992300271987915,0,0,512,512,RBC
18,982,272,345,32,37,280.0,360.0,0.9976202845573424,0.9838709831237792,0,0,512,512,RBC
19,1014,1,284,34,36,8.0,312.0,0.9974815845489502,0.9862610697746276,0,0,512,512,RBC
20,999,437,392,34,36,456.0,424.0,0.9973577857017516,0.9940298795700072,0,0,512,512,RBC
21,943,58,281,35,32,88.0,296.0,0.9973499178886414,0.98948472738266,0,0,512,512,RBC
22,889,157,281,31,34,168.0,280.0,0.997059404850006,0.9865621328353882,0,0,512,512,RBC
23,608,494,146,17,39,504.0,184.0,0.9970516562461852,0.9901960492134094,0,0,512,512,RBC
24,1067,141,241,36,36,152.0,264.0,0.996770203113556,0.9878844618797302,0,0,512,512,RBC
25,1036,147,68,35,35,152.0,88.0,0.9961430430412292,0.9865771532058716,0,0,512,512,RBC
26,987,75,366,35,37,104.0,392.0,0.996136486530304,0.9808853268623352,0,0,512,512,RBC
27,1024,84,235,32,38,104.0,264.0,0.9961209893226624,0.9873908758163452,0,0,512,512,RBC
28,588,493,93,18,36,504.0,120.0,0.9957359433174132,0.9881556630134584,0,0,512,512,RBC
29,680,488,367,23,33,504.0,376.0,0.9954487681388856,0.9868420958518982,0,0,512,512,RBC
30,924,221,461,33,34,248.0,472.0,0.995316445827484,0.985991358757019,0,0,512,512,RBC
31,972,213,347,27,42,216.0,376.0,0.995139181613922,0.990797519683838,0,0,512,512,RBC
32,862,198,393,33,32,200.0,408.0,0.9948374629020692,0.9907407164573668,0,0,512,512,RBC
33,843,241,429,31,33,248.0,456.0,0.9947910904884338,0.9800000190734864,0,0,512,512,RBC
34,985,156,393,35,35,184.0,424.0,0.994786024093628,0.9889001250267028,0,0,512,512,RBC
35,1004,323,76,34,37,328.0,88.0,0.9947625994682312,0.986124873161316,0,0,512,512,RBC
36,1004,382,122,35,34,392.0,152.0,0.9946520924568176,0.9920634627342224,0,0,512,512,RBC
37,1029,347,242,35,35,360.0,248.0,0.9945493340492249,0.9846153855323792,0,0,512,512,RBC
38,694,491,282,20,39,504.0,296.0,0.994545876979828,0.9914039969444276,0,0,512,512,RBC
39,1031,259,310,34,38,280.0,312.0,0.9943929314613342,0.9942029118537904,0,0,512,512,RBC
40,918,237,390,33,34,248.0,392.0,0.9943599104881288,0.9923995733261108,0,0,512,512,RBC
41,1038,14,355,33,38,40.0,360.0,0.994273006916046,0.981852889060974,0,0,512,512,RBC
42,1117,105,13,37,37,136.0,24.0,0.9941465258598328,0.9805309772491456,0,0,512,512,RBC
43,1117,116,139,35,39,120.0,168.0,0.9941380620002748,0.9830960631370544,0,0,512,512,RBC
44,1006,52,352,30,41,72.0,376.0,0.99411541223526,0.9832677245140076,0,0,512,512,RBC
45,998,179,432,32,37,184.0,440.0,0.9940334558486938,0.9900199770927428,0,0,512,512,RBC
46,1022,8,166,35,35,8.0,184.0,0.9939212203025818,0.9883608222007751,0,0,512,512,RBC
47,990,241,84,35,34,248.0,104.0,0.9937119483947754,0.9799799919128418,0,0,512,512,RBC
48,1003,402,428,34,35,408.0,440.0,0.9937098622322084,0.9881188273429872,0,0,512,512,RBC
49,1116,360,372,38,36,360.0,392.0,0.9936211705207824,0.9857650995254515,0,0,512,512,RBC
50,817,451,247,30,33,456.0,264.0,0.9933292865753174,0.9830096960067748,0,0,512,512,RBC
51,991,0,14,29,39,24.0,24.0,0.993281364440918,0.9850149750709534,0,0,512,512,RBC
52,755,0,133,25,33,8.0,136.0,0.99311500787735,0.9907529950141908,0,0,512,512,RBC
53,960,402,364,33,35,408.0,392.0,0.9927935600280762,0.9896373152732848,0,0,512,512,RBC
