id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1192,339,124,38,38,344.0,152.0,1.006351113319397,0.9924812316894532,0,0,512,512,RBC
1,1116,245,482,43,29,280.0,504.0,1.0057770013809204,0.9928443431854248,0,0,512,512,RBC
2,1702,0,28,28,74,8.0,72.0,1.0054678916931152,0.9859976768493652,0,0,512,512,RBC
3,1352,333,75,39,42,344.0,104.0,1.0045268535614014,0.9889786839485168,0,0,512,512,RBC
4,727,0,28,25,32,8.0,40.0,1.003111720085144,0.98505437374115,0,0,512,512,RBC
5,1088,70,176,36,37,104.0,200.0,1.002382755279541,0.9872146248817444,0,0,512,512,RBC
6,1098,183,167,38,35,184.0,184.0,1.0023634433746338,0.9918330311775208,0,0,512,512,RBC
7,938,0,65,28,37,24.0,88.0,1.002272605895996,0.992545247077942,0,0,512,512,RBC
8,1180,141,5,40,36,168.0,40.0,1.0022380352020264,0.9907094836235046,0,0,512,512,RBC
9,853,268,82,34,30,296.0,104.0,1.002167582511902,0.9918224215507508,0,0,512,512,RBC
10,807,248,27,32,30,280.0,40.0,1.0020534992218018,0.997527837753296,0,0,512,512,RBC
11,1001,82,473,35,35,104.0,472.0,1.0019675493240356,0.993034839630127,0,0,512,512,RBC
12,1148,334,172,36,38,344.0,184.0,1.0018587112426758,0.9930675625801086,0,0,512,512,RBC
13,1056,274,296,36,36,296.0,296.0,1.00136137008667,0.990539252758026,0,0,512,512,RBC
14,1060,40,38,37,36,56.0,56.0,1.001007318496704,0.9906191229820251,0,0,512,512,RBC
15,861,96,265,31,32,104.0,280.0,1.000976800918579,0.9930394291877748,0,0,512,512,RBC
16,1018,6,422,36,34,40.0,440.0,1.000943303108215,0.9921721816062928,0,0,512,512,RBC
17,966,80,341,33,35,104.0,344.0,1.0009138584136963,0.9876288771629332,0,0,512,512,RBC
18,1016,72,380,34,37,88.0,408.0,1.0008962154388428,0.9843597412109376,0,0,512,512,RBC
19,919,43,372,33,34,56.0,376.0,1.0008865594863892,0.989154040813446,0,0,512,512,RBC
20,1175,253,254,38,36,264.0,280.0,1.0008312463760376,0.9890109896659852,0,0,512,512,RBC
21,1118,469,179,39,35,472.0,200.0,1.0007208585739136,0.9955397248268129,0,0,512,512,RBC
22,1255,197,264,38,40,232.0,296.0,1.000672698020935,0.989698886871338,0,0,512,512,RBC
23,1034,85,138,36,36,120.0,152.0,1.0006619691848757,0.9961352944374084,0,0,512,512,RBC
24,1033,178,22,38,33,200.0,24.0,1.00051748752594,0.9884504079818726,0,0,512,512,RBC
