id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1213,435,243,39,38,440.0,264.0,1.0091427564620972,0.9926047921180724,0,0,512,512,RBC
1,1128,324,387,34,41,344.0,392.0,1.007410764694214,0.9885260462760924,0,0,512,512,RBC
2,1163,322,158,38,36,360.0,184.0,1.0068340301513672,0.9863247871398926,0,0,512,512,RBC
3,1144,453,191,38,39,456.0,216.0,1.0067014694213867,0.9904347658157348,0,0,512,512,RBC
4,1062,161,330,35,37,168.0,360.0,1.0060322284698486,0.993439555168152,0,0,512,512,RBC
5,1049,86,140,36,34,120.0,168.0,1.00563645362854,0.9924026727676392,0,0,512,512,RBC
6,1272,146,457,43,37,184.0,472.0,1.0052709579467771,0.9952903985977172,0,0,512,512,RBC
7,1177,372,44,36,40,376.0,72.0,1.005049705505371,0.9915326237678528,0,0,512,512,RBC
8,1140,247,256,38,38,280.0,280.0,1.0049831867218018,0.98432058095932,0,0,512,512,RBC
9,1025,414,184,35,35,424.0,216.0,1.0049803256988523,0.9902818202972412,0,0,512,512,RBC
10,953,454,144,29,39,456.0,168.0,1.0047986507415771,0.991631805896759,0,0,512,512,RBC
11,994,12,62,35,34,40.0,88.0,1.0045257806777954,0.9929859638214112,0,0,512,512,RBC
12,950,190,210,34,34,200.0,216.0,1.0045124292373655,0.9895287752151488,0,0,512,512,RBC
13,1057,251,204,37,35,280.0,232.0,1.0043445825576782,0.9933962225914,0,0,512,512,RBC
14,1084,253,165,38,34,264.0,184.0,1.004267692565918,0.989880383014679,0,0,512,512,RBC
15,1108,57,468,41,32,72.0,488.0,1.004163146018982,0.9963931441307068,0,0,512,512,RBC
16,1100,78,17,32,41,104.0,56.0,1.0041615962982178,0.9945651888847352,0,0,512,512,RBC
17,1000,374,184,34,36,408.0,200.0,1.004130721092224,0.9890764355659484,0,0,512,512,RBC
18,1119,114,14,37,36,120.0,40.0,1.0040969848632812,0.9902048110961914,0,0,512,512,RBC
19,1006,284,107,35,34,312.0,136.0,1.0040377378463743,0.9930692911148072,0,0,512,512,RBC
20,1046,37,154,35,36,40.0,168.0,1.0039860010147097,0.9904761910438538,0,0,512,512,RBC
21,1075,309,241,39,37,312.0,264.0,1.0039410591125488,0.9888888597488404,0,0,512,512,RBC
22,1059,379,227,35,37,408.0,248.0,1.0036554336547852,0.9915333986282348,0,0,512,512,RBC
23,929,187,247,34,33,200.0,248.0,1.0033581256866455,0.9882100820541382,0,0,512,512,RBC
24,1047,402,141,37,35,408.0,168.0,1.0032992362976074,0.9905303120613098,0,0,512,512,RBC
