id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1171,112,174,41,35,152.0,200.0,1.008837342262268,0.990662157535553,0,0,512,512,RBC
1,1004,134,438,32,37,152.0,440.0,1.0060189962387085,0.9842209219932556,0,0,512,512,RBC
2,910,178,0,37,27,184.0,24.0,1.0058845281600952,0.9923329949378968,0,0,512,512,RBC
3,1027,215,324,41,30,216.0,344.0,1.0045589208602903,0.99321049451828,0,0,512,512,RBC
4,1220,278,437,37,40,312.0,472.0,1.0042084455490112,0.9926350116729736,0,0,512,512,RBC
5,1146,12,282,38,37,40.0,312.0,1.004122018814087,0.9895833134651184,0,0,512,512,RBC
6,1095,408,283,37,35,424.0,296.0,1.0040957927703855,0.9872958064079284,0,0,512,512,RBC
7,1104,146,30,37,37,152.0,56.0,1.0034581422805786,0.9847396612167358,0,0,512,512,RBC
8,977,352,220,35,33,360.0,232.0,1.0033966302871704,0.9877675771713256,0,0,512,512,RBC
9,1171,58,347,41,35,88.0,376.0,1.0032864809036257,0.990662157535553,0,0,512,512,RBC
10,1189,152,358,42,34,184.0,376.0,1.00327730178833,0.9941225647926332,0,0,512,512,RBC
11,1001,346,480,37,31,376.0,488.0,1.003268122673035,0.9920477271080016,0,0,512,512,RBC
12,1116,26,444,38,36,56.0,456.0,1.0026847124099731,0.9892857074737548,0,0,512,512,RBC
13,1035,221,20,35,36,232.0,56.0,1.0025126934051514,0.9875119924545288,0,0,512,512,RBC
14,1064,0,367,32,37,8.0,392.0,1.0024968385696411,0.995309591293335,0,0,512,512,RBC
15,1005,99,438,32,37,120.0,440.0,1.002333641052246,0.9832181930541992,0,0,512,512,RBC
16,1005,413,241,35,37,424.0,264.0,1.0022839307785034,0.989130437374115,0,0,512,512,RBC
17,971,90,49,37,32,120.0,72.0,1.0022311210632324,0.9887410402297974,0,0,512,512,RBC
18,980,21,332,36,33,56.0,344.0,1.0021556615829468,0.9888551235198976,0,0,512,512,RBC
19,974,189,480,40,31,216.0,488.0,1.0020428895950315,0.983723282814026,0,0,512,512,RBC
20,1018,477,253,34,35,488.0,280.0,1.0016928911209106,0.9921798706054688,0,0,512,512,RBC
21,720,487,6,24,34,488.0,24.0,1.0016344785690308,0.9917012453079224,0,0,512,512,RBC
22,1028,36,32,33,38,56.0,40.0,1.0015498399734497,0.9912875294685364,0,0,512,512,RBC
23,1005,290,245,36,33,296.0,248.0,1.0014899969100952,0.9930486679077148,0,0,512,512,RBC
24,1041,398,480,38,31,408.0,504.0,1.001272678375244,0.9904488921165466,0,0,512,512,RBC
25,1052,220,107,37,38,232.0,120.0,1.0011379718780518,0.9839470982551576,0,0,512,512,RBC
26,1047,255,150,35,37,280.0,184.0,1.0011377334594729,0.9895734786987304,0,0,512,512,RBC
27,917,231,254,34,33,232.0,264.0,1.0009591579437256,0.9891657829284668,0,0,512,512,RBC
