id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,999,133,0,38,30,136,8,1.003942966,0.987077534,0,0,512,512,RBC
2,950,77,478,35,33,104,488,1.002048612,0.983315945,0,0,512,512,RBC
3,987,480,264,31,36,488,280,1.001963735,0.989919364,0,0,512,512,RBC
4,908,418,180,32,34,440,184,1.001877904,0.983660102,0,0,512,512,RBC
5,989,472,212,36,35,472,232,1.001351714,0.986000001,0,0,512,512,RBC
6,962,480,313,31,37,504,344,1.001192331,0.986556351,0,0,512,512,RBC
7,820,327,203,33,30,328,216,1.001132369,0.986666679,0,0,512,512,RBC
8,1086,469,48,38,35,472,72,1.001128554,0.987214625,0,0,512,512,RBC
9,900,170,297,36,31,184,296,1.000703096,0.984530389,0,0,512,512,RBC
11,1072,203,252,37,35,232,280,1.000269532,0.987096786,0,0,512,512,RBC
12,505,126,493,33,18,152,504,0.999992907,0.992079198,0,0,512,512,RBC
13,910,241,151,31,36,248,184,0.999548495,0.990142405,0,0,512,512,RBC
14,1029,311,141,37,35,344,168,0.999516666,0.984585762,0,0,512,512,RBC
15,924,209,313,35,32,216,328,0.999486148,0.989235759,0,0,512,512,RBC
16,1027,324,99,35,37,344,136,0.999301732,0.986460328,0,0,512,512,RBC
17,1061,405,264,37,35,408,280,0.999074876,0.985004663,0,0,512,512,RBC
18,1063,189,58,38,35,200,88,0.998883426,0.985116303,0,0,512,512,RBC
19,1042,425,306,35,36,456,312,0.99888134,0.989493787,0,0,512,512,RBC
20,1060,72,435,36,35,72,456,0.998773694,0.99060148,0,0,512,512,RBC
21,937,276,206,33,34,280,216,0.998734534,0.989373028,0,0,512,512,RBC
22,1030,103,45,39,34,136,72,0.998558223,0.989371955,0,0,512,512,RBC
23,1103,285,271,39,36,296,280,0.998507202,0.984725952,0,0,512,512,RBC
24,901,145,65,34,33,152,88,0.998482049,0.98566705,0,0,512,512,RBC
25,1039,219,466,36,35,248,472,0.998386323,0.989483774,0,0,512,512,RBC
26,1106,89,383,37,37,120,392,0.998294771,0.987432659,0,0,512,512,RBC
27,1202,463,10,43,34,472,40,0.99805367,0.990033209,0,0,512,512,RBC
28,621,489,82,22,33,504,104,0.997994006,0.993589759,0,0,512,512,RBC
29,913,173,25,34,32,200,56,0.997935474,0.982608676,0,0,512,512,RBC
30,1894,248,15,59,54,280,56,0.997897744,0.97494781,0,0,512,512,RBC
31,939,358,376,31,36,376,392,0.997751117,0.985200822,0,0,512,512,RBC
32,995,268,169,37,32,280,200,0.997671187,0.995992005,0,0,512,512,RBC
33,1023,347,481,38,30,376,504,0.997478664,0.992225468,0,0,512,512,RBC
34,865,452,342,34,31,456,360,0.997267187,0.990772784,0,0,512,512,RBC
35,965,282,316,35,34,312,344,0.997218192,0.991718411,0,0,512,512,RBC
36,882,259,250,31,34,280,264,0.997211397,0.984234214,0,0,512,512,RBC
37,1175,396,222,38,39,408,248,0.997094989,0.984810114,0,0,512,512,RBC
38,1106,342,241,40,33,344,264,0.997094095,0.988361657,0,0,512,512,RBC
39,855,333,404,32,33,344,408,0.99660033,0.989547014,0,0,512,512,RBC
40,854,392,369,31,34,408,376,0.996566832,0.991841495,0,0,512,512,RBC
41,982,290,68,34,35,296,72,0.996488094,0.989868283,0,0,512,512,RBC
42,910,296,459,35,31,296,472,0.996475339,0.994517565,0,0,512,512,RBC
43,1030,294,350,36,34,328,360,0.996227205,0.98841697,0,0,512,512,RBC
44,895,185,481,34,30,216,504,0.995735943,0.99222225,0,0,512,512,RBC
45,883,144,390,32,33,168,408,0.995710909,0.99321264,0,0,512,512,RBC
46,894,427,95,35,32,456,120,0.995615125,0.995545685,0,0,512,512,RBC
47,1015,121,321,35,36,152,344,0.995219529,0.986301363,0,0,512,512,RBC
48,887,20,458,32,34,24,488,0.995178878,0.98764044,0,0,512,512,RBC
49,803,332,0,36,25,360,24,0.995017588,0.982673287,0,0,512,512,RBC
50,971,360,91,43,33,392,120,0.994954407,0.987730086,0,0,512,512,RBC
51,909,364,338,33,34,392,360,0.994684935,0.990131557,0,0,512,512,RBC
52,997,369,144,44,29,408,152,0.994612455,0.993993998,0,0,512,512,RBC
53,1171,175,95,42,36,216,104,0.994252384,0.985580981,0,0,512,512,RBC
54,1069,187,383,39,35,216,408,0.99424082,0.980537534,0,0,512,512,RBC
55,1011,365,26,37,33,392,40,0.994189084,0.984329104,0,0,512,512,RBC
56,570,467,118,27,28,488,136,0.99377352,0.986038387,0,0,512,512,RBC
57,917,327,31,33,32,344,56,0.993607104,0.991313815,0,0,512,512,RBC
58,905,255,292,33,34,280,296,0.993311048,0.990099013,0,0,512,512,RBC
59,986,34,25,34,34,56,56,0.993172228,0.985915482,0,0,512,512,RBC
60,925,395,321,31,37,408,328,0.992960513,0.989258885,0,0,512,512,RBC
61,1120,209,414,38,36,216,440,0.992685616,0.987599671,0,0,512,512,RBC
62,936,260,465,35,33,296,488,0.992579877,0.986184895,0,0,512,512,RBC
63,855,0,355,28,37,24,376,0.99205929,0.993007004,0,0,512,512,RBC
64,1127,409,393,40,37,440,424,0.992019892,0.98678416,0,0,512,512,RBC
65,531,0,463,16,35,8,472,0.991948903,0.988700569,0,0,512,512,RBC
66,766,0,71,31,31,24,72,0.991817415,0.984496117,0,0,512,512,RBC
67,912,257,422,30,37,280,440,0.991592705,0.978331506,0,0,512,512,RBC
68,621,224,95,30,29,232,120,0.991519153,0.980830669,0,0,512,512,RBC
69,1014,238,58,34,37,248,88,0.991512835,0.984344423,0,0,512,512,RBC
70,862,205,122,33,32,232,136,0.99122411,0.986159146,0,0,512,512,RBC
71,930,92,80,36,31,120,104,0.991092622,0.985074639,0,0,512,512,RBC
72,521,236,356,26,24,248,360,0.990906537,0.980916023,0,0,512,512,RBC
73,522,493,124,18,33,504,152,0.990273178,0.988593161,0,0,512,512,RBC
74,941,424,475,37,32,456,488,0.990149438,0.990476191,0,0,512,512,RBC
75,911,13,391,31,35,40,408,0.990008891,0.982589781,0,0,512,512,RBC
76,1006,178,446,40,31,200,472,0.989757955,0.983218193,0,0,512,512,RBC
77,964,390,114,41,32,392,136,0.989464939,0.986597955,0,0,512,512,RBC
78,595,37,0,36,18,72,8,0.989348471,0.986666679,0,0,512,512,RBC
79,836,208,162,30,36,232,168,0.988955081,0.985781968,0,0,512,512,RBC
80,737,486,442,25,32,488,456,0.988942742,0.987903237,0,0,512,512,RBC
81,558,449,378,24,28,456,392,0.988153875,0.985790431,0,0,512,512,RBC
