id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1156,127,21,41,40,152.0,56.0,1.0081321001052856,0.9922614097595216,0,0,512,512,RBC
1,685,408,0,36,22,408.0,8.0,1.0030754804611206,0.9912917017936708,0,0,512,512,RBC
2,1163,468,82,36,39,488.0,120.0,1.0027751922607422,0.9931565523147584,0,0,512,512,RBC
3,1154,131,201,37,37,168.0,216.0,1.0021504163742063,0.9896640777587892,0,0,512,512,RBC
4,1168,152,41,37,40,168.0,72.0,1.001394748687744,0.9931682348251344,0,0,512,512,RBC
5,1092,170,249,38,34,184.0,248.0,1.0012799501419067,0.989051103591919,0,0,512,512,RBC
6,1008,224,481,39,30,264.0,504.0,1.0006307363510132,0.991097927093506,0,0,512,512,RBC
7,1041,214,298,36,36,216.0,312.0,0.999784529209137,0.9875717163085938,0,0,512,512,RBC
8,973,116,111,34,35,136.0,120.0,0.9996495842933656,0.9887754917144777,0,0,512,512,RBC
9,832,486,294,25,40,504.0,296.0,0.9996358752250672,0.9880383014678956,0,0,512,512,RBC
10,1324,238,392,40,41,264.0,392.0,0.999544322490692,0.9887471795082092,0,0,512,512,RBC
11,1029,93,307,35,36,104.0,312.0,0.9994113445281982,0.984570860862732,0,0,512,512,RBC
12,1185,208,358,36,43,232.0,376.0,0.9994104504585266,0.984949827194214,0,0,512,512,RBC
13,1053,71,468,38,33,104.0,488.0,0.9991596341133118,0.9849199056625366,0,0,512,512,RBC
14,1087,33,352,36,37,56.0,360.0,0.9988923668861388,0.9926806688308716,0,0,512,512,RBC
15,1075,323,310,36,34,344.0,312.0,0.9987119436264038,0.9880073666572572,0,0,512,512,RBC
16,1154,447,283,36,39,456.0,296.0,0.998479962348938,0.9905008673667908,0,0,512,512,RBC
17,1178,89,4,43,34,120.0,24.0,0.9982770681381226,0.9898563027381896,0,0,512,512,RBC
18,1104,420,127,34,39,440.0,136.0,0.9981450438499452,0.9927797913551332,0,0,512,512,RBC
19,1140,175,285,40,34,216.0,296.0,0.9975292086601256,0.9904013872146606,0,0,512,512,RBC
20,1195,12,394,42,35,40.0,424.0,0.9972543716430664,0.9891846776008606,0,0,512,512,RBC
21,1241,64,121,42,37,104.0,136.0,0.9967008233070374,0.9911717772483826,0,0,512,512,RBC
22,1028,167,366,38,32,184.0,392.0,0.9966041445732116,0.988394558429718,0,0,512,512,RBC
23,965,152,119,33,34,168.0,152.0,0.996557116508484,0.9824561476707458,0,0,512,512,RBC
24,885,435,40,30,34,456.0,56.0,0.9965299963951112,0.9921259880065918,0,0,512,512,RBC
25,672,275,491,42,20,312.0,504.0,0.9964479804039,0.9911373853683472,0,0,512,512,RBC
26,1050,0,442,36,35,24.0,472.0,0.9962919354438782,0.9820585250854492,0,0,512,512,RBC
27,1189,162,418,38,39,168.0,424.0,0.9960102438926696,0.9866443872451782,0,0,512,512,RBC
28,1082,469,16,38,35,472.0,24.0,0.9959364533424376,0.99262672662735,0,0,512,512,RBC
29,1085,132,277,36,36,168.0,296.0,0.9958429336547852,0.9853211045265198,0,0,512,512,RBC
30,427,461,0,34,15,472.0,8.0,0.9956675171852112,0.9883720874786376,0,0,512,512,RBC
31,985,88,262,36,34,104.0,296.0,0.9956563115119934,0.9869346618652344,0,0,512,512,RBC
32,940,97,145,35,33,104.0,152.0,0.995215117931366,0.9936440587043762,0,0,512,512,RBC
33,1101,316,389,34,38,328.0,392.0,0.995154082775116,0.989159882068634,0,0,512,512,RBC
34,1076,145,318,38,35,152.0,328.0,0.9948753118515016,0.9916589260101318,0,0,512,512,RBC
35,916,67,435,35,33,88.0,440.0,0.9948180317878724,0.9923830032348632,0,0,512,512,RBC
36,671,488,414,23,35,504.0,424.0,0.994480311870575,0.9940564632415771,0,0,512,512,RBC
37,1144,305,450,34,45,312.0,472.0,0.994478702545166,0.993013083934784,0,0,512,512,RBC
38,1123,274,430,42,34,280.0,440.0,0.994400680065155,0.9920141696929932,0,0,512,512,RBC
39,1157,259,460,39,37,264.0,472.0,0.9943345189094543,0.9913941621780396,0,0,512,512,RBC
40,515,176,494,38,17,200.0,504.0,0.9942787885665894,0.9922630786895752,0,0,512,512,RBC
41,399,0,477,15,31,8.0,488.0,0.994134485721588,0.9925187230110168,0,0,512,512,RBC
42,1144,185,328,38,38,216.0,360.0,0.9941210150718688,0.9921602606773376,0,0,512,512,RBC
43,962,190,445,35,35,216.0,472.0,0.9940198063850404,0.9907024502754213,0,0,512,512,RBC
44,865,0,134,26,37,24.0,152.0,0.9935808777809144,0.9919447898864746,0,0,512,512,RBC
45,700,151,0,37,22,152.0,8.0,0.99355810880661,0.984375,0,0,512,512,RBC
46,1101,159,81,38,35,168.0,88.0,0.992795705795288,0.9909338355064392,0,0,512,512,RBC
47,974,362,19,40,34,376.0,40.0,0.9926137328147888,0.9867346882820128,0,0,512,512,RBC
48,999,120,243,41,31,152.0,248.0,0.9924145340919496,0.9831013679504396,0,0,512,512,RBC
49,1206,206,223,37,39,216.0,232.0,0.992314875125885,0.9892739057540894,0,0,512,512,RBC
50,1261,319,349,39,37,328.0,360.0,0.9922272562980652,0.9889415502548218,0,0,512,512,RBC
51,1126,4,38,39,36,8.0,56.0,0.992192804813385,0.9893993139266968,0,0,512,512,RBC
52,903,106,424,33,34,120.0,424.0,0.992177188396454,0.9911797046661376,0,0,512,512,RBC
53,933,92,388,36,32,120.0,392.0,0.9918912053108216,0.9893617033958436,0,0,512,512,RBC
54,1143,419,76,36,37,424.0,104.0,0.9902163147926332,0.9956446290016174,0,0,512,512,RBC
55,1188,27,143,40,37,56.0,152.0,0.9900842308998108,0.9866220951080322,0,0,512,512,RBC
56,918,448,479,31,32,472.0,504.0,0.9900550246238708,0.9848648905754088,0,0,512,512,RBC
57,1140,281,321,39,34,296.0,328.0,0.989467442035675,0.99125874042511,0,0,512,512,RBC
58,1235,466,347,45,36,504.0,376.0,0.9892393946647644,0.9807229042053224,0,0,512,512,RBC
59,990,105,345,31,40,120.0,360.0,0.9892093539237976,0.980059802532196,0,0,512,512,RBC
60,558,461,0,50,15,488.0,8.0,0.9889111518859864,0.9857142567634584,0,0,512,512,RBC
61,990,61,323,36,35,72.0,328.0,0.9887060523033142,0.9859859943389891,0,0,512,512,RBC
62,1103,67,360,37,38,88.0,360.0,0.9886816143989564,0.9783978462219238,0,0,512,512,RBC
63,329,0,103,13,29,8.0,120.0,0.9883808493614196,0.9939393997192384,0,0,512,512,RBC
64,1094,375,82,40,36,376.0,104.0,0.987317144870758,0.9818511605262756,0,0,512,512,RBC
65,1286,235,153,45,38,248.0,168.0,0.9869230389595032,0.9845916628837584,0,0,512,512,RBC
66,1138,282,360,37,35,296.0,376.0,0.9867392778396606,0.9869223833084106,0,0,512,512,RBC
67,1157,267,171,43,36,280.0,184.0,0.9862388968467712,0.9820051193237304,0,0,512,512,RBC
69,1163,337,36,40,36,344.0,40.0,0.9856974482536316,0.9838435649871826,0,0,512,512,RBC
70,1048,221,191,42,30,248.0,216.0,0.985596477985382,0.9914448857307434,0,0,512,512,RBC
71,1501,0,442,36,67,8.0,472.0,0.9840734004974364,0.9776315689086914,0,0,512,512,RBC
72,1024,273,208,38,33,296.0,216.0,0.983982503414154,0.9883608222007751,0,0,512,512,RBC
73,602,15,78,32,23,24.0,88.0,0.9830948710441588,0.9771241545677184,0,0,512,512,RBC
74,687,485,379,26,31,488.0,392.0,0.9830065369606018,0.9956458806991576,0,0,512,512,RBC
75,786,465,321,33,29,472.0,328.0,0.9829208254814148,0.981179416179657,0,0,512,512,RBC
76,704,407,199,39,27,424.0,200.0,0.9824995994567872,0.976123571395874,0,0,512,512,RBC
77,1065,395,43,35,37,424.0,72.0,0.98203843832016,0.9850885272026062,0,0,512,512,RBC
78,891,481,480,30,31,504.0,504.0,0.9816969037055968,0.9668141603469848,0,0,512,512,RBC
79,1150,247,226,37,39,264.0,264.0,0.9803810715675354,0.9836629629135132,0,0,512,512,RBC
80,967,277,398,38,30,280.0,424.0,0.979848563671112,0.9846153855323792,0,0,512,512,RBC
81,960,351,63,42,35,376.0,88.0,0.9791160225868224,0.985522210597992,0,0,512,512,RBC
82,2295,167,357,77,44,232.0,360.0,0.9790483713150024,0.9729148745536804,0,0,512,512,RBC
83,334,0,61,13,32,8.0,72.0,0.9764997959136964,0.9821958541870116,0,0,512,512,RBC
84,2385,128,21,61,60,168.0,56.0,0.97599995136261,0.9699588418006896,0,0,512,512,RBC
85,689,485,349,26,61,504.0,408.0,0.9753944873809814,0.9913169145584106,0,0,512,512,RBC
87,2409,91,6,98,75,168.0,72.0,0.974429965019226,0.951141357421875,0,0,512,512,RBC
89,1159,274,430,64,34,280.0,456.0,0.973280906677246,0.9580888748168944,0,0,512,512,RBC
90,329,461,146,19,19,472.0,152.0,0.9725921154022216,0.9878787994384766,0,0,512,512,RBC
91,852,151,0,60,22,168.0,8.0,0.9719654321670532,0.9871345162391664,0,0,512,512,RBC
92,1971,89,243,72,52,152.0,248.0,0.9714632034301758,0.9552015662193298,0,0,512,512,RBC
93,1924,448,479,63,32,472.0,488.0,0.9713444709777832,0.9840041399002076,0,0,512,512,RBC
95,2306,0,37,47,65,40.0,88.0,0.9691441059112548,0.9632478356361388,0,0,512,512,RBC
98,6226,447,282,64,167,504.0,344.0,0.9624080657958984,0.9627575278282166,0,0,512,512,RBC
99,1141,375,78,68,40,376.0,104.0,0.9608726501464844,0.961604118347168,0,0,512,512,RBC
101,1768,468,58,43,71,488.0,88.0,0.9588783979415894,0.9628397226333618,0,0,512,512,RBC
102,2003,116,111,69,42,168.0,136.0,0.958743691444397,0.9725086092948914,0,0,512,512,RBC
103,8283,205,153,107,113,264.0,216.0,0.9584096670150756,0.9785228371620178,0,0,512,512,RBC
105,2111,61,307,67,51,104.0,328.0,0.9538873434066772,0.9784543514251708,0,0,512,512,RBC
107,2127,46,307,82,81,104.0,312.0,0.9498454332351683,0.958639681339264,0,0,512,512,RBC
