id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1161,259,76,38,38,296,104,1.00630939,0.982935131,0,0,512,512,RBC
1,1069,0,231,33,36,24,232,1.005722761,0.989738822,0,0,512,512,RBC
2,912,484,139,27,37,488,168,1.003311753,0.989082992,0,0,512,512,RBC
3,1010,468,52,35,35,472,72,1.002330899,0.987254918,0,0,512,512,RBC
4,1104,204,380,38,35,232,408,1.001359105,0.991862595,0,0,512,512,RBC
5,776,0,183,27,32,24,200,1.001230001,0.9872123,0,0,512,512,RBC
6,1053,132,261,37,35,136,280,1.001226664,0.988668561,0,0,512,512,RBC
8,1052,59,0,36,34,88,24,1.000847101,0.989593208,0,0,512,512,RBC
9,1037,97,357,35,36,104,376,1.000724435,0.992322445,0,0,512,512,RBC
10,807,118,48,33,29,120,56,1.000623703,0.987654328,0,0,512,512,RBC
11,1066,165,425,36,37,168,440,1.000447512,0.986952484,0,0,512,512,RBC
12,994,141,372,35,35,168,392,1.000302672,0.988988996,0,0,512,512,RBC
13,527,156,493,34,18,184,504,1.000089765,0.99245286,0,0,512,512,RBC
14,817,24,280,31,32,56,296,0.999987066,0.991442561,0,0,512,512,RBC
15,953,281,139,35,33,312,168,0.999567986,0.984375,0,0,512,512,RBC
16,1042,115,118,37,35,152,136,0.999282777,0.993295014,0,0,512,512,RBC
17,1041,231,449,35,36,248,456,0.998905301,0.987571716,0,0,512,512,RBC
18,1009,34,316,33,37,40,328,0.998754978,0.999008894,0,0,512,512,RBC
19,793,161,72,33,29,168,88,0.99873656,0.991228044,0,0,512,512,RBC
20,954,118,307,31,39,120,328,0.998710096,0.993723869,0,0,512,512,RBC
21,1148,167,145,37,37,184,168,0.998695076,0.981927693,0,0,512,512,RBC
22,997,85,397,35,35,104,408,0.9985165,0.990029931,0,0,512,512,RBC
23,1009,228,125,34,36,232,136,0.998319805,0.981409013,0,0,512,512,RBC
24,927,366,239,33,33,376,248,0.998215318,0.986036539,0,0,512,512,RBC
25,797,489,390,22,40,504,408,0.998201668,0.986318409,0,0,512,512,RBC
26,975,361,1,34,34,392,24,0.998163044,0.98780489,0,0,512,512,RBC
27,1083,13,136,38,35,40,168,0.998107374,0.98713237,0,0,512,512,RBC
28,610,334,491,35,20,344,504,0.99790746,0.991843402,0,0,512,512,RBC
29,769,159,310,29,33,184,328,0.997878373,0.994825363,0,0,512,512,RBC
30,985,233,189,35,33,264,216,0.9978652,0.994939268,0,0,512,512,RBC
31,807,484,234,27,34,504,248,0.997835219,0.988929868,0,0,512,512,RBC
