id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1046,197,474,36,36,200,488,1.009334207,0.986717284,0,0,512,512,RBC
1,768,75,486,36,25,88,504,1.008455873,0.989637315,0,0,512,512,RBC
2,1139,1,207,40,35,40,216,1.00823617,0.993865013,0,0,512,512,RBC
3,1113,35,478,38,33,56,488,1.008200765,0.993733227,0,0,512,512,RBC
4,1045,247,402,34,36,248,408,1.00694406,0.992366433,0,0,512,512,RBC
5,554,291,493,35,18,296,504,1.005974293,0.98747766,0,0,512,512,RBC
6,1053,319,404,34,38,344,440,1.004616737,0.993371189,0,0,512,512,RBC
7,1231,92,25,42,37,120,56,1.00401938,0.982315123,0,0,512,512,RBC
8,1095,164,153,37,36,200,168,1.00389576,0.987272739,0,0,512,512,RBC
9,1097,450,208,39,35,456,232,1.003894567,0.984629273,0,0,512,512,RBC
10,1378,303,342,42,41,312,344,1.003458381,0.98702234,0,0,512,512,RBC
11,887,380,319,34,32,408,328,1.002600789,0.987709522,0,0,512,512,RBC
12,941,243,457,32,38,264,488,1.002577305,0.983157873,0,0,512,512,RBC
13,1152,432,174,39,35,440,200,1.002526164,0.988773763,0,0,512,512,RBC
14,1172,388,179,37,39,392,200,1.002485752,0.988954961,0,0,512,512,RBC
15,1069,299,456,38,35,312,456,1.002453804,0.991596639,0,0,512,512,RBC
16,1230,265,238,38,39,296,264,1.002448797,0.995133817,0,0,512,512,RBC
17,1374,114,54,44,40,152,88,1.002412319,0.986291468,0,0,512,512,RBC
18,1143,251,280,38,36,264,312,1.00227952,0.986967862,0,0,512,512,RBC
19,1065,360,209,36,36,360,232,1.002254605,0.991580904,0,0,512,512,RBC
20,1159,353,47,38,37,360,72,1.002225041,0.989699543,0,0,512,512,RBC
21,1059,81,351,34,37,88,360,1.002102852,0.987793446,0,0,512,512,RBC
22,1058,137,325,38,34,152,360,1.002059698,0.988732398,0,0,512,512,RBC
23,933,291,48,32,34,312,56,1.002030849,0.992513359,0,0,512,512,RBC
24,1130,0,145,35,40,24,152,1.001853824,0.992945313,0,0,512,512,RBC
25,1111,239,88,40,34,248,104,1.001810074,0.984794259,0,0,512,512,RBC
26,1141,204,100,36,40,232,120,1.001686215,0.98436141,0,0,512,512,RBC
27,991,65,433,42,31,72,456,1.001429796,0.990954757,0,0,512,512,RBC
28,816,218,0,34,26,248,8,1.001273155,0.990231991,0,0,512,512,RBC
29,2381,54,181,57,55,56,216,1.001257777,0.989121318,0,0,512,512,WBC
30,1251,57,5,41,38,56,24,1.000702262,0.988880038,0,0,512,512,RBC
31,951,111,472,34,34,136,488,1.000570536,0.995802701,0,0,512,512,RBC
32,1100,378,77,37,36,408,104,1.000457406,0.986474276,0,0,512,512,RBC
33,1134,315,5,38,37,344,40,1.000403643,0.991228044,0,0,512,512,RBC
34,983,420,328,36,34,424,344,1.000247002,0.991894603,0,0,512,512,RBC
35,998,51,108,37,32,88,120,1.000107646,0.994005978,0,0,512,512,RBC
36,1060,73,391,36,37,88,408,1.000028133,0.987827718,0,0,512,512,RBC
37,1177,138,277,40,38,168,280,0.999917686,0.991539776,0,0,512,512,RBC
38,1088,168,386,38,35,168,408,0.999847949,0.987214625,0,0,512,512,RBC
39,1112,72,71,35,38,72,88,0.999711573,0.99373883,0,0,512,512,RBC
40,1257,417,270,40,42,424,280,0.999681175,0.984202206,0,0,512,512,RBC
41,1074,221,46,37,35,248,72,0.999668658,0.99163568,0,0,512,512,RBC
42,1139,161,425,40,34,184,456,0.999601603,0.989528775,0,0,512,512,RBC
43,908,225,355,33,33,248,360,0.999558032,0.990131557,0,0,512,512,RBC
44,931,470,118,35,33,472,136,0.999487936,0.992497325,0,0,512,512,RBC
45,996,392,363,38,33,424,392,0.99938494,0.991008997,0,0,512,512,RBC
46,1084,46,357,33,39,56,376,0.999254942,0.989917517,0,0,512,512,RBC
47,1006,195,210,36,35,200,216,0.999219537,0.992079198,0,0,512,512,RBC
48,960,281,424,35,34,280,440,0.999113977,0.993749976,0,0,512,512,RBC
