id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,659,273,489,34,22,296.0,504.0,1.0106217861175537,0.9894578456878662,0,0,512,512,RBC
1,1094,327,73,35,40,344.0,104.0,1.00660502910614,0.99089252948761,0,0,512,512,RBC
2,1042,401,57,38,33,408.0,88.0,1.0056904554367063,0.9952061176300048,0,0,512,512,RBC
3,914,343,342,32,34,344.0,360.0,1.004970669746399,0.9934569001197816,0,0,512,512,RBC
4,1007,41,356,36,34,56.0,360.0,1.0048072338104248,0.9861796498298644,0,0,512,512,RBC
5,1143,263,95,41,33,264.0,104.0,1.0042951107025146,0.9930253028869628,0,0,512,512,RBC
6,523,310,493,34,18,312.0,504.0,1.00390625,0.9923809766769408,0,0,512,512,RBC
7,1049,232,62,34,38,232.0,88.0,1.0038498640060425,0.9905213117599488,0,0,512,512,RBC
8,1027,117,201,34,37,136.0,216.0,1.0036556720733645,0.9797492623329164,0,0,512,512,RBC
9,1072,230,373,37,35,232.0,392.0,1.0031836032867432,0.9907063245773317,0,0,512,512,RBC
10,1043,177,361,37,35,184.0,376.0,1.0031167268753052,0.9942638874053956,0,0,512,512,RBC
11,1012,80,360,34,36,104.0,376.0,1.0030783414840698,0.99507874250412,0,0,512,512,RBC
12,875,51,0,38,26,56.0,8.0,1.0029609203338623,0.9965753555297852,0,0,512,512,RBC
13,1056,343,164,35,37,360.0,168.0,1.0026040077209473,0.9896422028541564,0,0,512,512,RBC
14,1023,126,87,37,34,136.0,120.0,1.0013197660446167,0.9883494973182678,0,0,512,512,RBC
15,1107,172,401,33,39,200.0,424.0,1.0013023614883425,0.9963964223861694,0,0,512,512,RBC
16,745,452,0,35,28,456.0,8.0,1.0011805295944214,0.9893190860748292,0,0,512,512,RBC
17,979,296,122,36,34,296.0,136.0,1.0011638402938845,0.989847719669342,0,0,512,512,RBC
18,1131,320,202,36,37,328.0,216.0,1.0009891986846924,0.9920634627342224,0,0,512,512,RBC
19,1264,213,309,41,38,248.0,328.0,1.0009765625,0.9889937043190002,0,0,512,512,RBC
20,1065,159,148,34,38,184.0,184.0,1.0009161233901978,0.995309591293335,0,0,512,512,RBC
21,945,273,57,34,34,296.0,88.0,1.000710368156433,0.9894403219223022,0,0,512,512,RBC
22,1091,194,105,37,36,232.0,120.0,1.000423550605774,0.9908758997917176,0,0,512,512,RBC
23,1060,360,207,34,36,376.0,216.0,1.0002520084381104,0.99154132604599,0,0,512,512,RBC
24,1161,307,157,36,38,312.0,184.0,1.0002294778823853,0.9872013926506042,0,0,512,512,RBC
25,1106,285,275,36,37,312.0,280.0,1.0002132654190063,0.9892086386680604,0,0,512,512,RBC
26,1083,79,204,35,37,104.0,232.0,1.0000323057174685,0.988950252532959,0,0,512,512,RBC
27,947,363,82,35,34,376.0,88.0,0.9999972581863404,0.9852476119995116,0,0,512,512,RBC
28,914,0,420,27,39,24.0,440.0,0.9998238682746888,0.9923747181892396,0,0,512,512,RBC
29,1047,219,158,36,34,248.0,184.0,0.9997084736824036,0.994291126728058,0,0,512,512,RBC
30,1169,140,328,39,39,152.0,360.0,0.9996193051338196,0.990622341632843,0,0,512,512,RBC
31,1008,43,310,33,37,56.0,344.0,0.9991047382354736,0.9930830001831056,0,0,512,512,RBC
32,1281,410,13,40,40,440.0,40.0,0.9989628195762634,0.9883540272712708,0,0,512,512,RBC
33,876,105,125,31,33,136.0,136.0,0.9989418387413024,0.9897843599319458,0,0,512,512,RBC
34,1303,219,11,44,41,232.0,40.0,0.9989150166511536,0.9923664331436156,0,0,512,512,RBC
35,946,180,259,34,34,184.0,264.0,0.9986608028411864,0.9884454011917114,0,0,512,512,RBC
36,938,24,19,34,34,24.0,40.0,0.998257339000702,0.9862579107284546,0,0,512,512,RBC
37,1096,332,7,38,34,360.0,8.0,0.9982048869132996,0.9872958064079284,0,0,512,512,RBC
38,1284,176,461,40,40,184.0,472.0,0.997972846031189,0.984520137310028,0,0,512,512,RBC
39,1003,313,369,33,37,312.0,392.0,0.9978017807006836,0.987077534198761,0,0,512,512,RBC
40,1029,312,425,36,36,312.0,440.0,0.9977920651435852,0.981748342514038,0,0,512,512,RBC
41,967,86,293,32,37,88.0,312.0,0.9976169466972352,0.9897435903549194,0,0,512,512,RBC
42,978,206,207,33,36,232.0,216.0,0.9975492358207704,0.9848178029060364,0,0,512,512,RBC
43,820,229,121,31,32,232.0,136.0,0.9975077509880066,0.9927007555961608,0,0,512,512,RBC
44,1049,473,40,38,32,488.0,72.0,0.9974822402000428,0.9961941242218018,0,0,512,512,RBC
45,1095,144,2,40,35,168.0,24.0,0.9966303706169128,0.9872843027114868,0,0,512,512,RBC
46,1162,354,248,39,37,360.0,264.0,0.996603786945343,0.9871684908866882,0,0,512,512,RBC
47,996,5,320,34,37,8.0,344.0,0.9965819716453552,0.9900000095367432,0,0,512,512,RBC
48,935,294,317,35,34,296.0,328.0,0.9963929057121276,0.99039489030838,0,0,512,512,RBC
49,976,54,63,35,34,56.0,72.0,0.99632728099823,0.9928571581840516,0,0,512,512,RBC
50,1092,130,240,42,32,136.0,264.0,0.99617737531662,0.991795778274536,0,0,512,512,RBC
51,945,58,271,35,34,88.0,280.0,0.9960910677909852,0.9915700554847716,0,0,512,512,RBC
52,1154,395,291,36,40,424.0,328.0,0.9960492253303528,0.9854077100753784,0,0,512,512,RBC
53,1091,279,351,38,37,312.0,376.0,0.9956640601158142,0.9917883276939392,0,0,512,512,RBC
54,2186,79,201,73,40,136.0,232.0,0.9956461191177368,0.9796839952468872,0,0,512,512,RBC
55,981,266,437,37,34,280.0,440.0,0.9954450130462646,0.9928717017173768,0,0,512,512,RBC
56,1109,207,412,34,38,216.0,440.0,0.9953969120979308,0.987455189228058,0,0,512,512,RBC
57,1082,363,282,39,37,376.0,312.0,0.9953842759132384,0.9899082779884338,0,0,512,512,RBC
58,1002,0,96,34,35,24.0,104.0,0.9951807856559752,0.993034839630127,0,0,512,512,RBC
59,1189,373,7,38,38,376.0,40.0,0.9946498870849608,0.9924623370170592,0,0,512,512,RBC
60,622,54,244,30,25,72.0,264.0,0.9944694638252258,0.99198716878891,0,0,512,512,RBC
61,1133,251,331,39,39,280.0,360.0,0.9944235682487488,0.990350902080536,0,0,512,512,RBC
62,1175,77,84,43,35,88.0,104.0,0.993958294391632,0.991525411605835,0,0,512,512,RBC
63,1132,163,26,41,38,168.0,40.0,0.9939146041870116,0.9938380122184752,0,0,512,512,RBC
64,1088,388,395,34,39,408.0,408.0,0.9938322901725768,0.9899543523788452,0,0,512,512,RBC
65,1240,36,95,37,41,40.0,104.0,0.9937623739242554,0.9903614521026612,0,0,512,512,RBC
66,1011,333,464,34,36,360.0,472.0,0.9935944676399232,0.991150438785553,0,0,512,512,RBC
67,686,181,299,29,28,184.0,312.0,0.993395984172821,0.9841040372848512,0,0,512,512,RBC
68,964,119,305,36,32,120.0,328.0,0.9933854341506958,0.9876161217689514,0,0,512,512,RBC
69,460,197,494,34,17,216.0,504.0,0.9929773211479188,0.9849137663841248,0,0,512,512,RBC
70,1151,316,244,37,37,328.0,280.0,0.9928951859474182,0.9819121360778807,0,0,512,512,RBC
71,1037,386,106,35,37,392.0,136.0,0.9927751421928406,0.9904030561447144,0,0,512,512,RBC
72,951,483,461,28,41,504.0,472.0,0.992512047290802,0.9833506941795348,0,0,512,512,RBC
73,2079,41,356,74,40,88.0,376.0,0.9924429655075072,0.9814108610153198,0,0,512,512,RBC
74,1057,118,272,42,29,120.0,296.0,0.9920004606246948,0.9934024214744568,0,0,512,512,RBC
75,951,408,441,34,33,424.0,456.0,0.991478681564331,0.9864583611488342,0,0,512,512,RBC
