id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,940,291,381,36,32,296,392,1.007444501,0.989406765,0,0,512,512,RBC
1,1204,452,118,38,39,472,152,1.00433135,0.988420188,0,0,512,512,RBC
2,809,485,319,26,35,488,344,1.003336787,0.993834794,0,0,512,512,RBC
3,965,258,367,32,38,280,376,1.003015757,0.99073118,0,0,512,512,RBC
4,1027,38,459,35,35,72,472,1.002809167,0.995145619,0,0,512,512,RBC
5,648,306,0,37,20,344,8,1.002765417,0.986196339,0,0,512,512,RBC
6,1001,151,373,35,34,168,408,1.002382517,0.988071561,0,0,512,512,RBC
7,1089,339,236,36,38,344,264,1.002206087,0.987226248,0,0,512,512,RBC
8,1141,331,24,37,37,360,56,1.00200057,0.99126637,0,0,512,512,RBC
9,1023,169,184,39,32,184,216,1.001806974,0.987341762,0,0,512,512,RBC
10,1014,89,134,34,35,88,152,1.001793385,0.987254918,0,0,512,512,RBC
11,518,424,0,34,18,440,8,1.001509309,0.98653847,0,0,512,512,RBC
12,1011,177,218,37,33,216,232,1.001383066,0.984282911,0,0,512,512,RBC
13,1019,65,245,34,37,72,264,1.001357555,0.982473195,0,0,512,512,RBC
14,919,134,208,33,34,136,232,1.001294374,0.987055004,0,0,512,512,RBC
15,909,29,242,33,34,56,264,1.001271486,0.984716177,0,0,512,512,RBC
16,1068,230,16,36,36,232,40,1.001194715,0.988837183,0,0,512,512,RBC
17,965,265,475,34,35,296,504,1.000983477,0.981538475,0,0,512,512,RBC
18,1052,342,119,35,37,344,136,1.000942111,0.984007537,0,0,512,512,RBC
19,985,205,107,34,36,232,120,1.000534654,0.984848499,0,0,512,512,RBC
20,1041,34,386,36,35,40,392,1.000487328,0.994247377,0,0,512,512,RBC
21,1049,246,117,37,36,248,136,1.000484228,0.989563584,0,0,512,512,RBC
22,1009,209,281,36,34,232,312,1.000465512,0.993083,0,0,512,512,RBC
23,866,374,46,32,32,376,56,1.000336766,0.991954029,0,0,512,512,RBC
24,1096,167,460,37,36,200,472,1.000300884,0.990018129,0,0,512,512,RBC
25,980,269,430,34,35,296,440,1.000279307,0.980769217,0,0,512,512,RBC
26,1136,7,17,37,38,40,40,1.000258088,0.986899555,0,0,512,512,RBC
27,857,0,397,29,33,8,424,1.000187516,0.996507585,0,0,512,512,RBC
28,928,424,355,33,33,424,376,1.000126839,0.989293337,0,0,512,512,RBC
29,910,179,0,33,31,200,24,1.000082374,0.987991273,0,0,512,512,RBC
30,968,100,61,36,32,120,88,1.000009775,0.98665297,0,0,512,512,RBC
31,1034,324,411,37,36,328,424,0.999905109,0.988394558,0,0,512,512,RBC
32,1035,23,193,34,40,24,216,0.999848545,0.990366101,0,0,512,512,RBC
33,1013,362,82,33,36,376,88,0.999847114,0.985308528,0,0,512,512,RBC
34,784,129,0,37,25,152,24,0.999794424,0.993654847,0,0,512,512,RBC
35,908,103,229,33,34,120,264,0.99972707,0.98899889,0,0,512,512,RBC
36,945,179,147,35,33,184,168,0.999698818,0.991570055,0,0,512,512,RBC
37,1074,1,154,37,34,8,168,0.999687254,0.992585719,0,0,512,512,RBC
38,1064,232,215,35,37,264,232,0.999636412,0.987873137,0,0,512,512,RBC
39,1024,183,254,37,34,216,264,0.999542058,0.997078896,0,0,512,512,RBC
40,1053,292,37,35,36,328,56,0.999464214,0.99242425,0,0,512,512,RBC
41,973,261,257,34,34,280,280,0.999451876,0.986721158,0,0,512,512,RBC
42,946,108,317,34,33,136,344,0.999069691,0.986387432,0,0,512,512,RBC
43,764,485,223,26,32,504,248,0.999056339,0.9921875,0,0,512,512,RBC
44,1017,145,308,39,32,152,328,0.998885214,0.985337257,0,0,512,512,RBC
45,943,462,354,35,33,472,376,0.998853028,0.990476191,0,0,512,512,RBC
46,808,400,12,30,33,424,40,0.998847067,0.987684727,0,0,512,512,RBC
47,973,354,161,33,35,360,184,0.998643816,0.988752544,0,0,512,512,RBC
48,903,20,353,35,32,40,360,0.998586714,0.990109861,0,0,512,512,RBC
49,997,133,30,34,36,136,56,0.998583972,0.987051785,0,0,512,512,RBC
50,653,0,190,25,30,8,216,0.998509109,0.984825492,0,0,512,512,RBC
51,877,444,161,33,32,456,184,0.998490036,0.989795923,0,0,512,512,RBC
52,988,354,310,37,33,360,328,0.998466909,0.991919219,0,0,512,512,RBC
53,1096,320,203,37,38,328,232,0.99846524,0.981981993,0,0,512,512,RBC
54,885,443,17,33,33,472,24,0.998420835,0.987654328,0,0,512,512,RBC
55,1140,206,352,35,41,232,360,0.998410285,0.986945152,0,0,512,512,RBC
56,519,234,493,35,18,248,504,0.998387992,0.992307663,0,0,512,512,RBC
57,1097,201,37,36,38,232,56,0.997904003,0.987330317,0,0,512,512,RBC
58,784,389,488,38,23,424,504,0.997902453,0.987357795,0,0,512,512,RBC
59,1097,385,397,36,37,392,408,0.997898102,0.983710408,0,0,512,512,RBC
60,949,467,78,32,37,472,104,0.997840166,0.976141095,0,0,512,512,RBC
61,998,317,279,35,35,328,312,0.997817218,0.990049779,0,0,512,512,RBC
62,837,68,98,32,32,72,104,0.997706234,0.990498841,0,0,512,512,RBC
63,931,443,288,34,33,456,296,0.997518301,0.991443872,0,0,512,512,RBC
64,1087,58,426,37,36,88,440,0.997478127,0.989926755,0,0,512,512,RBC
65,463,67,495,35,16,72,504,0.997426569,0.989293337,0,0,512,512,RBC
66,956,220,425,34,33,248,440,0.997398376,0.987526,0,0,512,512,RBC
67,1074,40,162,39,35,56,168,0.997388542,0.989795923,0,0,512,512,RBC
68,982,75,169,31,41,88,200,0.997387469,0.988855124,0,0,512,512,RBC
69,996,220,163,36,34,248,184,0.997327924,0.989000022,0,0,512,512,RBC
70,962,70,38,33,35,72,56,0.997275233,0.988659799,0,0,512,512,RBC
71,1142,5,315,40,37,8,328,0.997269571,0.991289198,0,0,512,512,RBC
72,988,279,85,34,36,280,104,0.997221887,0.989969909,0,0,512,512,RBC
73,1170,171,336,40,36,184,344,0.997142613,0.993174076,0,0,512,512,RBC
74,1062,415,93,36,37,424,120,0.99699229,0.990627944,0,0,512,512,RBC
75,964,155,120,33,36,168,120,0.996855795,0.985611498,0,0,512,512,RBC
76,869,162,90,37,29,184,120,0.99678725,0.993127167,0,0,512,512,RBC
77,933,456,240,33,36,472,248,0.996758938,0.987274647,0,0,512,512,RBC
78,889,147,428,31,34,152,440,0.996758759,0.986562133,0,0,512,512,RBC
79,826,331,71,31,33,344,88,0.996719241,0.986746967,0,0,512,512,RBC
80,953,0,285,33,35,24,296,0.996712744,0.991623044,0,0,512,512,RBC
81,1083,408,191,36,36,440,216,0.996698797,0.987202942,0,0,512,512,RBC
82,899,122,110,32,34,136,136,0.996465206,0.990077198,0,0,512,512,RBC
