id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,987,342,171,36,33,344,184,1.007117748,0.98888886,0,0,512,512,RBC
1,1029,88,129,36,35,88,152,1.006889105,0.989382267,0,0,512,512,RBC
2,1031,58,6,36,36,72,8,1.006477833,0.992270529,0,0,512,512,RBC
3,1073,147,132,33,40,152,152,1.006337881,0.993488371,0,0,512,512,RBC
4,1060,251,152,32,40,264,184,1.004441142,0.987839103,0,0,512,512,RBC
5,1147,216,369,35,39,248,376,1.004352212,0.993049502,0,0,512,512,RBC
6,998,364,233,28,43,376,248,1.003609776,0.990019977,0,0,512,512,RBC
7,944,333,254,29,38,344,264,1.003575206,0.990516305,0,0,512,512,RBC
8,985,23,0,36,32,24,8,1.003258228,0.989909172,0,0,512,512,RBC
9,1011,88,87,33,37,88,104,1.002738476,0.990138054,0,0,512,512,RBC
10,1081,187,327,38,36,200,344,1.002675056,0.988062441,0,0,512,512,RBC
11,1082,278,36,37,36,296,72,1.002654314,0.988062441,0,0,512,512,RBC
12,1238,418,348,36,41,424,376,1.002468467,0.991967857,0,0,512,512,RBC
13,965,251,217,33,35,280,232,1.001954556,0.99070245,0,0,512,512,RBC
14,1043,26,180,36,35,56,200,1.001902342,0.990448892,0,0,512,512,RBC
15,902,70,184,32,34,88,200,1.001650453,0.994475126,0,0,512,512,RBC
16,803,487,323,24,41,488,344,1.001301408,0.992565036,0,0,512,512,RBC
17,1086,28,269,36,38,40,280,1.001096606,0.987214625,0,0,512,512,RBC
18,1007,401,221,38,32,408,232,1.001036763,0.993083,0,0,512,512,RBC
19,981,125,301,33,35,152,312,1.000912428,0.99290061,0,0,512,512,RBC
20,1081,404,290,35,35,424,296,1.000873208,0.989871085,0,0,512,512,RBC
21,968,126,233,34,34,152,248,1.000843883,0.991778016,0,0,512,512,RBC
22,946,232,119,33,34,248,152,1.000461102,0.989484727,0,0,512,512,RBC
23,981,149,200,34,35,184,216,1.000459075,0.993896246,0,0,512,512,RBC
24,863,262,320,31,32,264,328,1.000328541,0.995375693,0,0,512,512,RBC
25,1053,266,394,36,35,296,408,0.999930441,0.989563584,0,0,512,512,RBC
26,898,117,178,33,33,120,200,0.999877751,0.99333334,0,0,512,512,RBC
27,998,191,478,35,33,200,488,0.999709547,0.990999997,0,0,512,512,RBC
28,999,382,61,33,37,392,88,0.999246538,0.990029931,0,0,512,512,RBC
29,1003,437,283,29,46,440,312,0.999159396,0.975345194,0,0,512,512,RBC
30,878,138,6,33,32,152,8,0.999130845,0.992045462,0,0,512,512,RBC
31,993,31,395,32,39,40,424,0.998609245,0.993981957,0,0,512,512,RBC
32,1153,460,261,34,42,472,296,0.998311758,0.995678484,0,0,512,512,RBC
33,819,0,89,26,36,24,104,0.998080194,0.992709577,0,0,512,512,RBC
34,943,36,214,35,34,56,216,0.99799186,0.992600441,0,0,512,512,RBC
35,936,172,108,33,34,184,136,0.997963905,0.988347471,0,0,512,512,RBC
36,1066,164,241,37,36,184,248,0.997936904,0.990697682,0,0,512,512,RBC
37,950,291,258,31,36,296,280,0.99791342,0.9926548,0,0,512,512,RBC
38,749,229,324,29,30,248,328,0.997751176,0.992031872,0,0,512,512,RBC
39,937,360,282,33,34,360,296,0.997698843,0.989384294,0,0,512,512,RBC
40,1011,284,148,35,36,296,168,0.997391641,0.987242401,0,0,512,512,RBC
41,955,288,438,33,35,296,456,0.996934056,0.994786263,0,0,512,512,RBC
42,1061,169,41,33,39,184,72,0.996814787,0.988764048,0,0,512,512,RBC
43,1182,62,412,38,39,88,440,0.996736705,0.989093959,0,0,512,512,RBC
44,931,249,58,34,34,264,72,0.996553004,0.985122204,0,0,512,512,RBC
45,969,335,66,35,34,344,72,0.996369421,0.99485594,0,0,512,512,RBC
46,866,413,120,33,31,424,136,0.996347368,0.995391726,0,0,512,512,RBC
47,1121,5,49,35,41,8,72,0.996210694,0.996441305,0,0,512,512,RBC
48,839,0,410,25,38,8,424,0.996152461,0.991706133,0,0,512,512,RBC
49,878,486,20,25,38,504,56,0.995772004,0.997727275,0,0,512,512,RBC
50,1126,89,438,37,41,104,440,0.995743155,0.992035389,0,0,512,512,RBC
51,923,114,34,32,34,120,56,0.995734453,0.992465019,0,0,512,512,RBC
52,891,163,416,32,34,168,424,0.995385706,0.988814294,0,0,512,512,RBC
53,823,455,0,35,26,488,8,0.995362818,0.99515152,0,0,512,512,RBC
54,512,151,493,31,18,152,504,0.995295227,0.992233038,0,0,512,512,RBC
55,1068,72,269,37,36,88,280,0.995211065,0.989748359,0,0,512,512,RBC
56,867,315,327,32,33,328,360,0.995209157,0.991954029,0,0,512,512,RBC
57,922,403,257,36,29,408,264,0.995098829,0.990301728,0,0,512,512,RBC
58,1060,238,253,37,36,264,280,0.994153082,0.990627944,0,0,512,512,RBC
59,597,492,217,19,36,504,232,0.994070828,0.993322194,0,0,512,512,RBC
60,1111,410,5,38,37,424,8,0.994030297,0.992812216,0,0,512,512,RBC
61,1089,224,413,36,37,232,440,0.993793666,0.985441327,0,0,512,512,RBC
62,1162,199,14,47,32,232,40,0.993715346,0.991430998,0,0,512,512,RBC
