id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h,label
0,1146,41,232,40,36,56.0,232.0,1.0078431367874146,0.986147165298462,0,0,512,512,RBC
1,827,42,281,29,37,56.0,280.0,1.0065627098083496,0.9820359349250792,0,0,512,512,RBC
2,1028,179,104,33,38,200.0,136.0,1.0063756704330444,0.9893617033958436,0,0,512,512,RBC
3,866,254,467,30,34,264.0,472.0,1.004844307899475,0.9884925484657288,0,0,512,512,RBC
4,976,0,233,30,37,24.0,248.0,1.0046314001083374,0.9897854924201964,0,0,512,512,RBC
5,1095,28,469,36,37,56.0,504.0,1.0045926570892334,0.9900181293487548,0,0,512,512,RBC
6,747,485,324,26,32,488.0,344.0,1.0045675039291382,0.9946595430374146,0,0,512,512,RBC
7,1016,20,180,35,36,24.0,184.0,1.004275918006897,0.9892473220825196,0,0,512,512,RBC
8,1070,326,123,36,36,344.0,152.0,1.0042662620544434,0.9870009422302246,0,0,512,512,RBC
9,916,259,248,34,32,280.0,264.0,1.0041841268539429,0.9869989156723022,0,0,512,512,RBC
10,816,223,75,29,34,248.0,88.0,1.0029960870742798,0.9818181991577148,0,0,512,512,RBC
11,1032,378,278,35,36,408.0,296.0,1.0026233196258545,0.9884504079818726,0,0,512,512,RBC
12,1111,438,332,36,37,440.0,344.0,1.002533793449402,0.991055428981781,0,0,512,512,RBC
13,1061,252,111,38,34,264.0,120.0,1.002353310585022,0.9887640476226808,0,0,512,512,RBC
14,1062,208,2,37,37,232.0,40.0,1.0020873546600342,0.9896907210350036,0,0,512,512,RBC
15,673,247,0,36,21,248.0,8.0,1.0017681121826172,0.9881831407546996,0,0,512,512,RBC
16,1158,292,9,38,39,296.0,40.0,1.001742959022522,0.990541696548462,0,0,512,512,RBC
17,1078,209,152,33,38,232.0,184.0,1.0016173124313354,0.9907664060592652,0,0,512,512,RBC
18,1049,358,155,34,41,360.0,168.0,1.001407027244568,0.9895932078361512,0,0,512,512,RBC
19,1070,246,29,37,35,248.0,40.0,1.0013829469680786,0.9897578954696656,0,0,512,512,RBC
20,837,483,38,28,34,504.0,72.0,1.001305103302002,0.9904534816741944,0,0,512,512,RBC
21,1197,263,417,36,41,280.0,456.0,1.001281976699829,0.9892116189002992,0,0,512,512,RBC
22,1276,82,366,40,40,88.0,376.0,1.0011667013168335,0.9891135096549988,0,0,512,512,RBC
23,1030,75,157,37,33,104.0,168.0,1.0011520385742188,0.9893924593925476,0,0,512,512,RBC
24,1109,88,428,37,37,88.0,440.0,1.001048922538757,0.9874664545059204,0,0,512,512,RBC
25,702,0,47,25,32,24.0,56.0,1.0008150339126587,0.9943100810050964,0,0,512,512,RBC
26,1079,449,131,36,36,456.0,136.0,1.000739574432373,0.9935364723205566,0,0,512,512,RBC
27,1110,319,447,36,37,328.0,472.0,1.0005847215652466,0.9964061379432678,0,0,512,512,RBC
28,1095,140,424,37,36,152.0,424.0,1.000441312789917,0.9891008138656616,0,0,512,512,RBC
29,928,25,28,33,35,56.0,56.0,1.000180721282959,0.9903537034988404,0,0,512,512,RBC
30,1148,123,268,34,42,136.0,280.0,0.9999167323112488,0.9861830472946168,0,0,512,512,RBC
31,1012,97,220,32,40,120.0,248.0,0.9997697472572328,0.9833005666732788,0,0,512,512,RBC
32,822,6,0,35,26,40.0,8.0,0.9997380375862122,0.9927095770835876,0,0,512,512,RBC
33,1125,329,317,37,40,360.0,328.0,0.9995619654655457,0.993794322013855,0,0,512,512,RBC
34,897,253,70,32,33,264.0,72.0,0.999523103237152,0.9856035709381104,0,0,512,512,RBC
35,967,132,218,29,38,152.0,232.0,0.9994072318077089,0.9948347210884094,0,0,512,512,RBC
36,1098,459,170,42,32,472.0,200.0,0.9992363452911376,0.9891402721405028,0,0,512,512,RBC
37,1145,309,242,37,39,312.0,264.0,0.9991894364356996,0.9912967681884766,0,0,512,512,RBC
38,995,215,463,35,34,216.0,472.0,0.9991876482963562,0.9890109896659852,0,0,512,512,RBC
39,937,256,175,35,33,264.0,200.0,0.9990296959877014,0.9841772317886353,0,0,512,512,RBC
40,1034,59,66,37,35,72.0,88.0,0.99895840883255,0.992285430431366,0,0,512,512,RBC
41,635,491,231,20,37,504.0,248.0,0.9986270666122437,0.9921383857727052,0,0,512,512,RBC
42,653,340,0,35,21,344.0,8.0,0.998550832271576,0.9969372153282166,0,0,512,512,RBC
43,872,333,178,32,32,344.0,184.0,0.998388409614563,0.9886363744735718,0,0,512,512,RBC
44,987,50,122,29,45,72.0,152.0,0.9982873797416688,0.9849397540092468,0,0,512,512,RBC
45,1036,104,462,35,36,136.0,488.0,0.9982227683067322,0.9913378357887268,0,0,512,512,RBC
46,910,54,323,32,34,72.0,328.0,0.9977485537528992,0.9923413395881652,0,0,512,512,RBC
47,492,483,0,28,19,488.0,8.0,0.9977176785469056,0.9918864369392396,0,0,512,512,RBC
48,1085,361,443,34,39,376.0,456.0,0.9975175857543944,0.9844748973846436,0,0,512,512,RBC
49,946,414,202,34,35,440.0,232.0,0.997513234615326,0.9874213933944702,0,0,512,512,RBC
50,1139,48,437,37,37,72.0,440.0,0.9974897503852844,0.9912511110305786,0,0,512,512,RBC
51,1045,370,49,44,37,392.0,56.0,0.9974892735481262,0.9857819676399232,0,0,512,512,RBC
52,862,484,396,27,38,488.0,424.0,0.9974826574325562,0.9861751198768616,0,0,512,512,RBC
53,1126,358,21,38,37,360.0,40.0,0.9974272847175598,0.9902654886245728,0,0,512,512,RBC
54,1012,118,162,35,38,120.0,184.0,0.9973445534706116,0.9901477694511414,0,0,512,512,RBC
55,961,402,331,32,35,408.0,360.0,0.9970412850379944,0.9906928539276124,0,0,512,512,RBC
56,948,445,267,35,33,456.0,296.0,0.9970054030418396,0.9895068407058716,0,0,512,512,RBC
57,885,482,77,29,34,488.0,88.0,0.9968070387840272,0.994356632232666,0,0,512,512,RBC
58,1067,4,81,34,39,8.0,104.0,0.9967990517616272,0.98691588640213,0,0,512,512,RBC
59,1054,171,15,33,39,200.0,24.0,0.9967944025993348,0.987724244594574,0,0,512,512,RBC
60,538,318,494,40,17,328.0,504.0,0.9963892698287964,0.992606282234192,0,0,512,512,RBC
61,862,153,67,31,33,184.0,88.0,0.9963728785514832,0.9850746393203736,0,0,512,512,RBC
62,1101,435,96,44,33,472.0,120.0,0.9962321519851683,0.987376034259796,0,0,512,512,RBC
63,1069,461,206,38,38,472.0,216.0,0.9960550665855408,0.9888268113136292,0,0,512,512,RBC
64,1034,379,384,34,37,408.0,408.0,0.9959896206855774,0.987500011920929,0,0,512,512,RBC
65,691,445,0,34,23,472.0,8.0,0.9957745671272278,0.9884393215179444,0,0,512,512,RBC
66,1072,434,233,41,34,456.0,264.0,0.995751976966858,0.988857924938202,0,0,512,512,RBC
67,980,165,229,36,33,168.0,248.0,0.9955706596374512,0.9888211488723756,0,0,512,512,RBC
68,898,186,189,31,35,216.0,216.0,0.9955119490623474,0.9900442361831664,0,0,512,512,RBC
69,1077,253,146,45,30,264.0,152.0,0.9952769875526428,0.9898242354393004,0,0,512,512,RBC
70,1005,203,402,37,38,216.0,408.0,0.9952643513679504,0.9900891780853271,0,0,512,512,RBC
71,484,203,494,32,17,216.0,504.0,0.9949883818626404,0.9938271641731262,0,0,512,512,RBC
72,975,84,192,36,33,120.0,200.0,0.9949734210968018,0.9908163547515868,0,0,512,512,RBC
73,881,454,376,34,32,456.0,392.0,0.9947143197059632,0.9853768348693848,0,0,512,512,RBC
74,1026,88,28,31,41,104.0,56.0,0.9944376349449158,0.9874153137207032,0,0,512,512,RBC
75,1095,242,342,32,41,248.0,360.0,0.9942494034767152,0.9855334758758544,0,0,512,512,RBC
76,1054,90,291,38,36,120.0,296.0,0.994029700756073,0.9905749559402466,0,0,512,512,RBC
77,950,364,334,33,34,392.0,360.0,0.9940264225006104,0.9895287752151488,0,0,512,512,RBC
78,1089,329,214,39,35,344.0,232.0,0.99396950006485,0.9863138794898988,0,0,512,512,RBC
79,1043,204,343,34,37,216.0,344.0,0.993931531906128,0.984747350215912,0,0,512,512,RBC
80,888,41,357,37,30,56.0,360.0,0.9939205646514891,0.9899103045463562,0,0,512,512,RBC
81,1027,349,407,37,36,360.0,424.0,0.9936720728874208,0.9854932427406312,0,0,512,512,RBC
